"Step","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MAX"
"13169","0.17094509303569794","0.17094509303569794","0.17094509303569794","0.2691015601158142","0.2691015601158142","0.2691015601158142","0.09344857931137085","0.09344857931137085","0.09344857931137085","0.225663423538208","0.225663423538208","0.225663423538208","0.4223386347293854","0.4223386347293854","0.4223386347293854","0.10323336720466614","0.10323336720466614","0.10323336720466614"
"13199","0.30341461300849915","0.30341461300849915","0.30341461300849915","0.3086836636066437","0.3086836636066437","0.3086836636066437","0.0761215090751648","0.0761215090751648","0.0761215090751648","0.2352186143398285","0.2352186143398285","0.2352186143398285","0.3127719461917877","0.3127719461917877","0.3127719461917877","0.13045720756053925","0.13045720756053925","0.13045720756053925"
"13229","0.20064295828342438","0.20064295828342438","0.20064295828342438","0.4592933654785156","0.4592933654785156","0.4592933654785156","0.06830635666847229","0.06830635666847229","0.06830635666847229","0.243010014295578","0.243010014295578","0.243010014295578","0.39616599678993225","0.39616599678993225","0.39616599678993225","0.10806289315223694","0.10806289315223694","0.10806289315223694"
"13259","0.18869224190711975","0.18869224190711975","0.18869224190711975","0.2285180389881134","0.2285180389881134","0.2285180389881134","0.07790585607290268","0.07790585607290268","0.07790585607290268","0.3190499544143677","0.3190499544143677","0.3190499544143677","0.4150441884994507","0.4150441884994507","0.4150441884994507","0.10898161679506302","0.10898161679506302","0.10898161679506302"
"13289","0.19447778165340424","0.19447778165340424","0.19447778165340424","0.17874662578105927","0.17874662578105927","0.17874662578105927","0.06845100969076157","0.06845100969076157","0.06845100969076157","0.2246856391429901","0.2246856391429901","0.2246856391429901","0.3579273223876953","0.3579273223876953","0.3579273223876953","0.09941442310810089","0.09941442310810089","0.09941442310810089"
"13319","0.6823064088821411","0.6823064088821411","0.6823064088821411","1.7962673902511597","1.7962673902511597","1.7962673902511597","0.05626992881298065","0.05626992881298065","0.05626992881298065","0.4650297462940216","0.4650297462940216","0.4650297462940216","0.593798041343689","0.593798041343689","0.593798041343689","0.10397497564554214","0.10397497564554214","0.10397497564554214"
"13349","0.1633063405752182","0.1633063405752182","0.1633063405752182","0.30485376715660095","0.30485376715660095","0.30485376715660095","0.052847474813461304","0.052847474813461304","0.052847474813461304","0.2412516176700592","0.2412516176700592","0.2412516176700592","0.3631238341331482","0.3631238341331482","0.3631238341331482","0.12223533540964127","0.12223533540964127","0.12223533540964127"
"13379","0.274821937084198","0.274821937084198","0.274821937084198","0.43843626976013184","0.43843626976013184","0.43843626976013184","0.06572321802377701","0.06572321802377701","0.06572321802377701","0.2797197997570038","0.2797197997570038","0.2797197997570038","0.7524738311767578","0.7524738311767578","0.7524738311767578","0.11868603527545929","0.11868603527545929","0.11868603527545929"
"13409","0.19456951320171356","0.19456951320171356","0.19456951320171356","0.3997289836406708","0.3997289836406708","0.3997289836406708","0.06259914487600327","0.06259914487600327","0.06259914487600327","0.2426573932170868","0.2426573932170868","0.2426573932170868","0.7632127404212952","0.7632127404212952","0.7632127404212952","0.13235491514205933","0.13235491514205933","0.13235491514205933"
"13439","0.19915221631526947","0.19915221631526947","0.19915221631526947","0.2436019778251648","0.2436019778251648","0.2436019778251648","0.08927533775568008","0.08927533775568008","0.08927533775568008","0.368579238653183","0.368579238653183","0.368579238653183","0.8660372495651245","0.8660372495651245","0.8660372495651245","0.16568925976753235","0.16568925976753235","0.16568925976753235"
"13469","0.3709458112716675","0.3709458112716675","0.3709458112716675","0.2540002763271332","0.2540002763271332","0.2540002763271332","0.06410448253154755","0.06410448253154755","0.06410448253154755","0.41619017720222473","0.41619017720222473","0.41619017720222473","0.3749905228614807","0.3749905228614807","0.3749905228614807","0.102960005402565","0.102960005402565","0.102960005402565"
"13499","0.16629798710346222","0.16629798710346222","0.16629798710346222","0.2488967478275299","0.2488967478275299","0.2488967478275299","0.08492643386125565","0.08492643386125565","0.08492643386125565","0.3634692430496216","0.3634692430496216","0.3634692430496216","0.3378661572933197","0.3378661572933197","0.3378661572933197","0.14012578129768372","0.14012578129768372","0.14012578129768372"
"13529","0.2508218586444855","0.2508218586444855","0.2508218586444855","0.7641380429267883","0.7641380429267883","0.7641380429267883","0.07320081442594528","0.07320081442594528","0.07320081442594528","0.3443457782268524","0.3443457782268524","0.3443457782268524","0.36995893716812134","0.36995893716812134","0.36995893716812134","0.11282595247030258","0.11282595247030258","0.11282595247030258"
"13559","0.3432568609714508","0.3432568609714508","0.3432568609714508","0.31298208236694336","0.31298208236694336","0.31298208236694336","0.05374811962246895","0.05374811962246895","0.05374811962246895","0.48032400012016296","0.48032400012016296","0.48032400012016296","0.5653975009918213","0.5653975009918213","0.5653975009918213","0.11999284476041794","0.11999284476041794","0.11999284476041794"
"13589","0.5038618445396423","0.5038618445396423","0.5038618445396423","0.49929532408714294","0.49929532408714294","0.49929532408714294","0.06134410575032234","0.06134410575032234","0.06134410575032234","0.20518429577350616","0.20518429577350616","0.20518429577350616","0.7094764709472656","0.7094764709472656","0.7094764709472656","0.12935690581798553","0.12935690581798553","0.12935690581798553"
"13619","0.836633026599884","0.836633026599884","0.836633026599884","0.5844512581825256","0.5844512581825256","0.5844512581825256","0.06724664568901062","0.06724664568901062","0.06724664568901062","0.8473382592201233","0.8473382592201233","0.8473382592201233","0.8578125834465027","0.8578125834465027","0.8578125834465027","0.12402641028165817","0.12402641028165817","0.12402641028165817"
"13649","0.4186871349811554","0.4186871349811554","0.4186871349811554","0.39423248171806335","0.39423248171806335","0.39423248171806335","0.0692714974284172","0.0692714974284172","0.0692714974284172","0.3525625765323639","0.3525625765323639","0.3525625765323639","0.7872034907341003","0.7872034907341003","0.7872034907341003","0.12290781736373901","0.12290781736373901","0.12290781736373901"
"13679","0.3883625268936157","0.3883625268936157","0.3883625268936157","0.5366958379745483","0.5366958379745483","0.5366958379745483","0.08428074419498444","0.08428074419498444","0.08428074419498444","0.4590279161930084","0.4590279161930084","0.4590279161930084","2.192272424697876","2.192272424697876","2.192272424697876","0.1313299983739853","0.1313299983739853","0.1313299983739853"
"13709","0.32869651913642883","0.32869651913642883","0.32869651913642883","1.7423089742660522","1.7423089742660522","1.7423089742660522","0.07303491234779358","0.07303491234779358","0.07303491234779358","0.30340775847435","0.30340775847435","0.30340775847435","3.338289737701416","3.338289737701416","3.338289737701416","0.11794259399175644","0.11794259399175644","0.11794259399175644"
"13739","0.26005133986473083","0.26005133986473083","0.26005133986473083","0.855487585067749","0.855487585067749","0.855487585067749","0.09794372320175171","0.09794372320175171","0.09794372320175171","0.20544147491455078","0.20544147491455078","0.20544147491455078","0.4368321895599365","0.4368321895599365","0.4368321895599365","0.13380785286426544","0.13380785286426544","0.13380785286426544"
"13769","0.3301505446434021","0.3301505446434021","0.3301505446434021","0.31681743264198303","0.31681743264198303","0.31681743264198303","0.10326728224754333","0.10326728224754333","0.10326728224754333","0.21206355094909668","0.21206355094909668","0.21206355094909668","0.45998886227607727","0.45998886227607727","0.45998886227607727","0.13553018867969513","0.13553018867969513","0.13553018867969513"
"13799","0.26229211688041687","0.26229211688041687","0.26229211688041687","1.0218888521194458","1.0218888521194458","1.0218888521194458","0.05865443870425224","0.05865443870425224","0.05865443870425224","0.3467687666416168","0.3467687666416168","0.3467687666416168","1.0605459213256836","1.0605459213256836","1.0605459213256836","0.11966383457183838","0.11966383457183838","0.11966383457183838"
"13829","0.46133795380592346","0.46133795380592346","0.46133795380592346","0.3491908609867096","0.3491908609867096","0.3491908609867096","0.060735806822776794","0.060735806822776794","0.060735806822776794","0.2565469741821289","0.2565469741821289","0.2565469741821289","0.7218172550201416","0.7218172550201416","0.7218172550201416","0.14555837213993073","0.14555837213993073","0.14555837213993073"
"13859","0.30400291085243225","0.30400291085243225","0.30400291085243225","0.23753036558628082","0.23753036558628082","0.23753036558628082","0.059568073600530624","0.059568073600530624","0.059568073600530624","0.44701194763183594","0.44701194763183594","0.44701194763183594","0.3525039255619049","0.3525039255619049","0.3525039255619049","0.1424245685338974","0.1424245685338974","0.1424245685338974"
"13889","0.2488098293542862","0.2488098293542862","0.2488098293542862","0.34321874380111694","0.34321874380111694","0.34321874380111694","0.08306615054607391","0.08306615054607391","0.08306615054607391","0.194759801030159","0.194759801030159","0.194759801030159","0.3712270259857178","0.3712270259857178","0.3712270259857178","0.10759807378053665","0.10759807378053665","0.10759807378053665"
"13919","0.2292306274175644","0.2292306274175644","0.2292306274175644","0.18497096002101898","0.18497096002101898","0.18497096002101898","0.07469718158245087","0.07469718158245087","0.07469718158245087","0.27307772636413574","0.27307772636413574","0.27307772636413574","0.2370658814907074","0.2370658814907074","0.2370658814907074","0.12031637132167816","0.12031637132167816","0.12031637132167816"
"13949","0.2849753797054291","0.2849753797054291","0.2849753797054291","0.5745751857757568","0.5745751857757568","0.5745751857757568","0.07011055946350098","0.07011055946350098","0.07011055946350098","0.22426925599575043","0.22426925599575043","0.22426925599575043","0.5818217396736145","0.5818217396736145","0.5818217396736145","0.1239018514752388","0.1239018514752388","0.1239018514752388"
"13979","0.19673703610897064","0.19673703610897064","0.19673703610897064","0.1808757781982422","0.1808757781982422","0.1808757781982422","0.06699735671281815","0.06699735671281815","0.06699735671281815","0.21151313185691833","0.21151313185691833","0.21151313185691833","0.30882593989372253","0.30882593989372253","0.30882593989372253","0.14583328366279602","0.14583328366279602","0.14583328366279602"
"14009","0.33715876936912537","0.33715876936912537","0.33715876936912537","0.9864993095397949","0.9864993095397949","0.9864993095397949","0.06267136335372925","0.06267136335372925","0.06267136335372925","0.3551076352596283","0.3551076352596283","0.3551076352596283","0.9871389269828796","0.9871389269828796","0.9871389269828796","0.08941154181957245","0.08941154181957245","0.08941154181957245"
"14039","0.10893859714269638","0.10893859714269638","0.10893859714269638","0.24172374606132507","0.24172374606132507","0.24172374606132507","0.06702587753534317","0.06702587753534317","0.06702587753534317","0.21118001639842987","0.21118001639842987","0.21118001639842987","0.40748515725135803","0.40748515725135803","0.40748515725135803","0.11815868318080902","0.11815868318080902","0.11815868318080902"
"14069","0.49698421359062195","0.49698421359062195","0.49698421359062195","4.078922748565674","4.078922748565674","4.078922748565674","0.08859226852655411","0.08859226852655411","0.08859226852655411","0.38822752237319946","0.38822752237319946","0.38822752237319946","0.7052515745162964","0.7052515745162964","0.7052515745162964","0.13512693345546722","0.13512693345546722","0.13512693345546722"
"14099","0.30137673020362854","0.30137673020362854","0.30137673020362854","0.24190150201320648","0.24190150201320648","0.24190150201320648","0.0875595286488533","0.0875595286488533","0.0875595286488533","0.2765910029411316","0.2765910029411316","0.2765910029411316","0.4661155343055725","0.4661155343055725","0.4661155343055725","0.1446181982755661","0.1446181982755661","0.1446181982755661"
"14129","0.20786696672439575","0.20786696672439575","0.20786696672439575","0.35058271884918213","0.35058271884918213","0.35058271884918213","0.07588759064674377","0.07588759064674377","0.07588759064674377","0.2161172777414322","0.2161172777414322","0.2161172777414322","0.6078488230705261","0.6078488230705261","0.6078488230705261","0.10332491993904114","0.10332491993904114","0.10332491993904114"
"14159","0.6785804033279419","0.6785804033279419","0.6785804033279419","0.5475615859031677","0.5475615859031677","0.5475615859031677","0.06958837062120438","0.06958837062120438","0.06958837062120438","0.4450955092906952","0.4450955092906952","0.4450955092906952","1.0702742338180542","1.0702742338180542","1.0702742338180542","0.11814939230680466","0.11814939230680466","0.11814939230680466"
"14189","0.38289985060691833","0.38289985060691833","0.38289985060691833","0.393041729927063","0.393041729927063","0.393041729927063","0.062356118112802505","0.062356118112802505","0.062356118112802505","0.2516515552997589","0.2516515552997589","0.2516515552997589","1.9133720397949219","1.9133720397949219","1.9133720397949219","0.11940068751573563","0.11940068751573563","0.11940068751573563"
"14219","0.3109534680843353","0.3109534680843353","0.3109534680843353","0.24182738363742828","0.24182738363742828","0.24182738363742828","0.0673932284116745","0.0673932284116745","0.0673932284116745","0.22866645455360413","0.22866645455360413","0.22866645455360413","0.4433763921260834","0.4433763921260834","0.4433763921260834","0.10282779484987259","0.10282779484987259","0.10282779484987259"
