"Step","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss__MAX"
"12059","0.29998907446861267","0.29998907446861267","0.29998907446861267","0.5637206435203552","0.5637206435203552","0.5637206435203552","0.11159506440162659","0.11159506440162659","0.11159506440162659","0.2095908373594284","0.2095908373594284","0.2095908373594284","0.39069849252700806","0.39069849252700806","0.39069849252700806","0.11781464517116547","0.11781464517116547","0.11781464517116547"
"12089","0.2220175564289093","0.2220175564289093","0.2220175564289093","0.3087936341762543","0.3087936341762543","0.3087936341762543","0.08672697097063065","0.08672697097063065","0.08672697097063065","0.29882240295410156","0.29882240295410156","0.29882240295410156","0.76774001121521","0.76774001121521","0.76774001121521","0.12157861143350601","0.12157861143350601","0.12157861143350601"
"12119","3.0764658451080322","3.0764658451080322","3.0764658451080322","33.268882751464844","33.268882751464844","33.268882751464844","0.05590469390153885","0.05590469390153885","0.05590469390153885","2.7604525089263916","2.7604525089263916","2.7604525089263916","24.313657760620117","24.313657760620117","24.313657760620117","0.13450905680656433","0.13450905680656433","0.13450905680656433"
"12149","0.2366212010383606","0.2366212010383606","0.2366212010383606","0.3456730246543884","0.3456730246543884","0.3456730246543884","0.06893666088581085","0.06893666088581085","0.06893666088581085","0.21534927189350128","0.21534927189350128","0.21534927189350128","0.49476438760757446","0.49476438760757446","0.49476438760757446","0.15221507847309113","0.15221507847309113","0.15221507847309113"
"12179","0.19903700053691864","0.19903700053691864","0.19903700053691864","0.25213032960891724","0.25213032960891724","0.25213032960891724","0.06125647574663162","0.06125647574663162","0.06125647574663162","0.20406287908554077","0.20406287908554077","0.20406287908554077","0.320220023393631","0.320220023393631","0.320220023393631","0.09331925958395004","0.09331925958395004","0.09331925958395004"
"12209","1.1015064716339111","1.1015064716339111","1.1015064716339111","0.5889476537704468","0.5889476537704468","0.5889476537704468","0.07686025649309158","0.07686025649309158","0.07686025649309158","0.5979470014572144","0.5979470014572144","0.5979470014572144","1.3048797845840454","1.3048797845840454","1.3048797845840454","0.09363332390785217","0.09363332390785217","0.09363332390785217"
"12239","4.240294933319092","4.240294933319092","4.240294933319092","2.3219215869903564","2.3219215869903564","2.3219215869903564","0.06282400339841843","0.06282400339841843","0.06282400339841843","2.2180299758911133","2.2180299758911133","2.2180299758911133","2.0985288619995117","2.0985288619995117","2.0985288619995117","0.09769351780414581","0.09769351780414581","0.09769351780414581"
"12269","0.27386507391929626","0.27386507391929626","0.27386507391929626","0.5940346121788025","0.5940346121788025","0.5940346121788025","0.07735016942024231","0.07735016942024231","0.07735016942024231","0.22380611300468445","0.22380611300468445","0.22380611300468445","0.3507876396179199","0.3507876396179199","0.3507876396179199","0.13826604187488556","0.13826604187488556","0.13826604187488556"
"12299","0.3585382103919983","0.3585382103919983","0.3585382103919983","0.6277695298194885","0.6277695298194885","0.6277695298194885","0.07211906462907791","0.07211906462907791","0.07211906462907791","0.2186252474784851","0.2186252474784851","0.2186252474784851","0.539006769657135","0.539006769657135","0.539006769657135","0.11962027102708817","0.11962027102708817","0.11962027102708817"
"12329","0.2823552191257477","0.2823552191257477","0.2823552191257477","0.49844813346862793","0.49844813346862793","0.49844813346862793","0.06249005347490311","0.06249005347490311","0.06249005347490311","0.24935279786586761","0.24935279786586761","0.24935279786586761","0.5814056396484375","0.5814056396484375","0.5814056396484375","0.11806134879589081","0.11806134879589081","0.11806134879589081"
"12359","1.021757960319519","1.021757960319519","1.021757960319519","1.0602744817733765","1.0602744817733765","1.0602744817733765","0.06898506730794907","0.06898506730794907","0.06898506730794907","0.2798682451248169","0.2798682451248169","0.2798682451248169","0.7248210906982422","0.7248210906982422","0.7248210906982422","0.11163369566202164","0.11163369566202164","0.11163369566202164"
"12389","0.2925710380077362","0.2925710380077362","0.2925710380077362","0.9933598041534424","0.9933598041534424","0.9933598041534424","0.08146082609891891","0.08146082609891891","0.08146082609891891","0.525154709815979","0.525154709815979","0.525154709815979","0.834152102470398","0.834152102470398","0.834152102470398","0.10889596492052078","0.10889596492052078","0.10889596492052078"
"12419","0.2849106788635254","0.2849106788635254","0.2849106788635254","0.33619925379753113","0.33619925379753113","0.33619925379753113","0.057414405047893524","0.057414405047893524","0.057414405047893524","0.24191805720329285","0.24191805720329285","0.24191805720329285","1.7130835056304932","1.7130835056304932","1.7130835056304932","0.09723789989948273","0.09723789989948273","0.09723789989948273"
"12449","0.8366936445236206","0.8366936445236206","0.8366936445236206","1.102287769317627","1.102287769317627","1.102287769317627","0.08988875895738602","0.08988875895738602","0.08988875895738602","0.3923627436161041","0.3923627436161041","0.3923627436161041","0.7534899115562439","0.7534899115562439","0.7534899115562439","0.11586969345808029","0.11586969345808029","0.11586969345808029"
"12479","1.6123756170272827","1.6123756170272827","1.6123756170272827","13.887652397155762","13.887652397155762","13.887652397155762","0.08470548689365387","0.08470548689365387","0.08470548689365387","5.756022930145264","5.756022930145264","5.756022930145264","15.537691116333008","15.537691116333008","15.537691116333008","0.11497563123703003","0.11497563123703003","0.11497563123703003"
"12509","0.3028411269187927","0.3028411269187927","0.3028411269187927","1.8743093013763428","1.8743093013763428","1.8743093013763428","0.08995719999074936","0.08995719999074936","0.08995719999074936","0.7793149948120117","0.7793149948120117","0.7793149948120117","1.7530269622802734","1.7530269622802734","1.7530269622802734","0.1550561785697937","0.1550561785697937","0.1550561785697937"
"12539","0.28146764636039734","0.28146764636039734","0.28146764636039734","0.464487761259079","0.464487761259079","0.464487761259079","0.08574964106082916","0.08574964106082916","0.08574964106082916","0.5626269578933716","0.5626269578933716","0.5626269578933716","0.4668574035167694","0.4668574035167694","0.4668574035167694","0.11210425943136215","0.11210425943136215","0.11210425943136215"
"12569","0.22111760079860687","0.22111760079860687","0.22111760079860687","0.2409401834011078","0.2409401834011078","0.2409401834011078","0.06488844752311707","0.06488844752311707","0.06488844752311707","0.2123027741909027","0.2123027741909027","0.2123027741909027","0.43210798501968384","0.43210798501968384","0.43210798501968384","0.119358591735363","0.119358591735363","0.119358591735363"
"12599","0.25673559308052063","0.25673559308052063","0.25673559308052063","0.21655559539794922","0.21655559539794922","0.21655559539794922","0.08046764880418777","0.08046764880418777","0.08046764880418777","0.29548829793930054","0.29548829793930054","0.29548829793930054","0.585172176361084","0.585172176361084","0.585172176361084","0.1113601103425026","0.1113601103425026","0.1113601103425026"
"12629","0.15291844308376312","0.15291844308376312","0.15291844308376312","0.555357038974762","0.555357038974762","0.555357038974762","0.05541297420859337","0.05541297420859337","0.05541297420859337","0.1949949562549591","0.1949949562549591","0.1949949562549591","0.2802553176879883","0.2802553176879883","0.2802553176879883","0.10645249485969543","0.10645249485969543","0.10645249485969543"
"12659","0.5257234573364258","0.5257234573364258","0.5257234573364258","0.5024227499961853","0.5024227499961853","0.5024227499961853","0.07402243465185165","0.07402243465185165","0.07402243465185165","0.8141111731529236","0.8141111731529236","0.8141111731529236","0.7458330988883972","0.7458330988883972","0.7458330988883972","0.112264484167099","0.112264484167099","0.112264484167099"
"12689","0.21983599662780762","0.21983599662780762","0.21983599662780762","0.22777609527111053","0.22777609527111053","0.22777609527111053","0.07359589636325836","0.07359589636325836","0.07359589636325836","0.25654420256614685","0.25654420256614685","0.25654420256614685","0.345814973115921","0.345814973115921","0.345814973115921","0.09967682510614395","0.09967682510614395","0.09967682510614395"
"12719","0.40097877383232117","0.40097877383232117","0.40097877383232117","0.39375659823417664","0.39375659823417664","0.39375659823417664","0.10964208096265793","0.10964208096265793","0.10964208096265793","0.22494857013225555","0.22494857013225555","0.22494857013225555","0.41508805751800537","0.41508805751800537","0.41508805751800537","0.09524527937173843","0.09524527937173843","0.09524527937173843"
"12749","0.28386372327804565","0.28386372327804565","0.28386372327804565","0.3969693183898926","0.3969693183898926","0.3969693183898926","0.08376646041870117","0.08376646041870117","0.08376646041870117","0.3161676228046417","0.3161676228046417","0.3161676228046417","1.217759370803833","1.217759370803833","1.217759370803833","0.09726238250732422","0.09726238250732422","0.09726238250732422"
"12779","0.4873078465461731","0.4873078465461731","0.4873078465461731","0.5443882942199707","0.5443882942199707","0.5443882942199707","0.07135827094316483","0.07135827094316483","0.07135827094316483","0.23352980613708496","0.23352980613708496","0.23352980613708496","0.46118831634521484","0.46118831634521484","0.46118831634521484","0.13991779088974","0.13991779088974","0.13991779088974"
"12809","0.29193708300590515","0.29193708300590515","0.29193708300590515","0.25472357869148254","0.25472357869148254","0.25472357869148254","0.08093520998954773","0.08093520998954773","0.08093520998954773","0.3741926848888397","0.3741926848888397","0.3741926848888397","0.5446618795394897","0.5446618795394897","0.5446618795394897","0.12982037663459778","0.12982037663459778","0.12982037663459778"
"12839","0.4678207039833069","0.4678207039833069","0.4678207039833069","0.3849586844444275","0.3849586844444275","0.3849586844444275","0.07201234996318817","0.07201234996318817","0.07201234996318817","0.3631667494773865","0.3631667494773865","0.3631667494773865","0.5364366173744202","0.5364366173744202","0.5364366173744202","0.12937451899051666","0.12937451899051666","0.12937451899051666"
"12869","0.31566953659057617","0.31566953659057617","0.31566953659057617","0.8709325194358826","0.8709325194358826","0.8709325194358826","0.11730771511793137","0.11730771511793137","0.11730771511793137","0.4280865490436554","0.4280865490436554","0.4280865490436554","0.6488239765167236","0.6488239765167236","0.6488239765167236","0.1452353149652481","0.1452353149652481","0.1452353149652481"
"12899","0.2703602612018585","0.2703602612018585","0.2703602612018585","0.27622440457344055","0.27622440457344055","0.27622440457344055","0.1381397247314453","0.1381397247314453","0.1381397247314453","0.32836899161338806","0.32836899161338806","0.32836899161338806","0.41962766647338867","0.41962766647338867","0.41962766647338867","0.13450480997562408","0.13450480997562408","0.13450480997562408"
"12929","0.4123338460922241","0.4123338460922241","0.4123338460922241","0.508282482624054","0.508282482624054","0.508282482624054","0.07353191822767258","0.07353191822767258","0.07353191822767258","0.5875227451324463","0.5875227451324463","0.5875227451324463","0.4437437653541565","0.4437437653541565","0.4437437653541565","0.10711751878261566","0.10711751878261566","0.10711751878261566"
"12959","0.8530184626579285","0.8530184626579285","0.8530184626579285","6.735282897949219","6.735282897949219","6.735282897949219","0.12416395545005798","0.12416395545005798","0.12416395545005798","0.619999885559082","0.619999885559082","0.619999885559082","2.5081796646118164","2.5081796646118164","2.5081796646118164","0.0984843522310257","0.0984843522310257","0.0984843522310257"
"12989","0.3279252052307129","0.3279252052307129","0.3279252052307129","0.30757278203964233","0.30757278203964233","0.30757278203964233","0.1147455945611","0.1147455945611","0.1147455945611","0.2673613429069519","0.2673613429069519","0.2673613429069519","0.502501904964447","0.502501904964447","0.502501904964447","0.1433374136686325","0.1433374136686325","0.1433374136686325"
"13019","0.1655704826116562","0.1655704826116562","0.1655704826116562","0.4428923428058624","0.4428923428058624","0.4428923428058624","0.08665948361158371","0.08665948361158371","0.08665948361158371","0.1922750473022461","0.1922750473022461","0.1922750473022461","0.4728824198246002","0.4728824198246002","0.4728824198246002","0.11416240781545639","0.11416240781545639","0.11416240781545639"
"13049","0.3810088336467743","0.3810088336467743","0.3810088336467743","0.22294394671916962","0.22294394671916962","0.22294394671916962","0.08416102826595306","0.08416102826595306","0.08416102826595306","0.5299606323242188","0.5299606323242188","0.5299606323242188","0.43725070357322693","0.43725070357322693","0.43725070357322693","0.10532914847135544","0.10532914847135544","0.10532914847135544"
"13079","0.410298615694046","0.410298615694046","0.410298615694046","0.8817485570907593","0.8817485570907593","0.8817485570907593","0.0599110908806324","0.0599110908806324","0.0599110908806324","0.40159285068511963","0.40159285068511963","0.40159285068511963","0.5920116901397705","0.5920116901397705","0.5920116901397705","0.09593383222818375","0.09593383222818375","0.09593383222818375"
"13109","0.21646222472190857","0.21646222472190857","0.21646222472190857","0.5145891904830933","0.5145891904830933","0.5145891904830933","0.10444263368844986","0.10444263368844986","0.10444263368844986","0.3184871971607208","0.3184871971607208","0.3184871971607208","0.34335365891456604","0.34335365891456604","0.34335365891456604","0.1184755265712738","0.1184755265712738","0.1184755265712738"
