"Step","layer_10_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss","layer_10_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss","layer_5_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss","layer_0_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss__MAX"
"11549","0.2227657586336136","0.2227657586336136","0.2227657586336136","0.5065893530845642","0.5065893530845642","0.5065893530845642","0.08166345208883286","0.08166345208883286","0.08166345208883286","0.5497897267341614","0.5497897267341614","0.5497897267341614","0.4218398332595825","0.4218398332595825","0.4218398332595825","0.15494002401828766","0.15494002401828766","0.15494002401828766"
"11579","3.662412643432617","3.662412643432617","3.662412643432617","11.49277114868164","11.49277114868164","11.49277114868164","0.0770331621170044","0.0770331621170044","0.0770331621170044","2.8760974407196045","2.8760974407196045","2.8760974407196045","8.77292251586914","8.77292251586914","8.77292251586914","0.13327071070671082","0.13327071070671082","0.13327071070671082"
"11609","0.1892840713262558","0.1892840713262558","0.1892840713262558","0.5311831831932068","0.5311831831932068","0.5311831831932068","0.08020000904798508","0.08020000904798508","0.08020000904798508","0.23909270763397217","0.23909270763397217","0.23909270763397217","0.7487201690673828","0.7487201690673828","0.7487201690673828","0.13849376142024994","0.13849376142024994","0.13849376142024994"
"11639","0.6878193020820618","0.6878193020820618","0.6878193020820618","1.754425048828125","1.754425048828125","1.754425048828125","0.08165840059518814","0.08165840059518814","0.08165840059518814","1.065529704093933","1.065529704093933","1.065529704093933","2.722644805908203","2.722644805908203","2.722644805908203","0.13746242225170135","0.13746242225170135","0.13746242225170135"
"11669","0.27651816606521606","0.27651816606521606","0.27651816606521606","0.5055655837059021","0.5055655837059021","0.5055655837059021","0.08664529025554657","0.08664529025554657","0.08664529025554657","0.27099964022636414","0.27099964022636414","0.27099964022636414","0.38412442803382874","0.38412442803382874","0.38412442803382874","0.12305349111557007","0.12305349111557007","0.12305349111557007"
"11699","2.1523053646087646","2.1523053646087646","2.1523053646087646","2.6977860927581787","2.6977860927581787","2.6977860927581787","0.07196736335754395","0.07196736335754395","0.07196736335754395","1.098120093345642","1.098120093345642","1.098120093345642","6.27261209487915","6.27261209487915","6.27261209487915","0.11099077016115189","0.11099077016115189","0.11099077016115189"
"11729","0.22152702510356903","0.22152702510356903","0.22152702510356903","0.2888859808444977","0.2888859808444977","0.2888859808444977","0.07641323655843735","0.07641323655843735","0.07641323655843735","0.4519976079463959","0.4519976079463959","0.4519976079463959","0.34274572134017944","0.34274572134017944","0.34274572134017944","0.13265889883041382","0.13265889883041382","0.13265889883041382"
"11759","0.37776365876197815","0.37776365876197815","0.37776365876197815","0.6275164484977722","0.6275164484977722","0.6275164484977722","0.10029405355453491","0.10029405355453491","0.10029405355453491","0.30284804105758667","0.30284804105758667","0.30284804105758667","0.32098251581192017","0.32098251581192017","0.32098251581192017","0.15377648174762726","0.15377648174762726","0.15377648174762726"
"11789","0.26782113313674927","0.26782113313674927","0.26782113313674927","0.3739590346813202","0.3739590346813202","0.3739590346813202","0.0656445175409317","0.0656445175409317","0.0656445175409317","0.26027387380599976","0.26027387380599976","0.26027387380599976","0.5050067901611328","0.5050067901611328","0.5050067901611328","0.13567601144313812","0.13567601144313812","0.13567601144313812"
"11819","0.34650835394859314","0.34650835394859314","0.34650835394859314","0.46685126423835754","0.46685126423835754","0.46685126423835754","0.07298757880926132","0.07298757880926132","0.07298757880926132","0.6991250514984131","0.6991250514984131","0.6991250514984131","0.601610541343689","0.601610541343689","0.601610541343689","0.13166360557079315","0.13166360557079315","0.13166360557079315"
"11849","0.23484905064105988","0.23484905064105988","0.23484905064105988","0.2524878978729248","0.2524878978729248","0.2524878978729248","0.08320757001638412","0.08320757001638412","0.08320757001638412","0.2423543930053711","0.2423543930053711","0.2423543930053711","0.32926931977272034","0.32926931977272034","0.32926931977272034","0.08406327664852142","0.08406327664852142","0.08406327664852142"
"11879","0.2633906602859497","0.2633906602859497","0.2633906602859497","0.3167206048965454","0.3167206048965454","0.3167206048965454","0.06594061851501465","0.06594061851501465","0.06594061851501465","0.3780965209007263","0.3780965209007263","0.3780965209007263","0.408291757106781","0.408291757106781","0.408291757106781","0.13514210283756256","0.13514210283756256","0.13514210283756256"
"11909","1.4606560468673706","1.4606560468673706","1.4606560468673706","2.5179591178894043","2.5179591178894043","2.5179591178894043","0.06982472538948059","0.06982472538948059","0.06982472538948059","0.5116843581199646","0.5116843581199646","0.5116843581199646","1.409157395362854","1.409157395362854","1.409157395362854","0.11310306191444397","0.11310306191444397","0.11310306191444397"
"11939","0.21049480140209198","0.21049480140209198","0.21049480140209198","0.7252342104911804","0.7252342104911804","0.7252342104911804","0.07473549246788025","0.07473549246788025","0.07473549246788025","0.28331226110458374","0.28331226110458374","0.28331226110458374","0.5248472690582275","0.5248472690582275","0.5248472690582275","0.1702924519777298","0.1702924519777298","0.1702924519777298"
"11969","0.22434401512145996","0.22434401512145996","0.22434401512145996","0.3804480731487274","0.3804480731487274","0.3804480731487274","0.06210772320628166","0.06210772320628166","0.06210772320628166","0.6642988920211792","0.6642988920211792","0.6642988920211792","0.4914279878139496","0.4914279878139496","0.4914279878139496","0.13191306591033936","0.13191306591033936","0.13191306591033936"
"11999","1.1327217817306519","1.1327217817306519","1.1327217817306519","2.0271828174591064","2.0271828174591064","2.0271828174591064","0.05408898741006851","0.05408898741006851","0.05408898741006851","0.6655144095420837","0.6655144095420837","0.6655144095420837","6.341238498687744","6.341238498687744","6.341238498687744","0.09947814792394638","0.09947814792394638","0.09947814792394638"
"12029","0.38830092549324036","0.38830092549324036","0.38830092549324036","1.2327041625976562","1.2327041625976562","1.2327041625976562","0.06392444670200348","0.06392444670200348","0.06392444670200348","0.45159944891929626","0.45159944891929626","0.45159944891929626","1.4481252431869507","1.4481252431869507","1.4481252431869507","0.11277873069047928","0.11277873069047928","0.11277873069047928"
"12059","0.3246738314628601","0.3246738314628601","0.3246738314628601","0.3936881124973297","0.3936881124973297","0.3936881124973297","0.10313136130571365","0.10313136130571365","0.10313136130571365","0.21884745359420776","0.21884745359420776","0.21884745359420776","0.36107420921325684","0.36107420921325684","0.36107420921325684","0.13233518600463867","0.13233518600463867","0.13233518600463867"
"12089","0.31072187423706055","0.31072187423706055","0.31072187423706055","0.536734938621521","0.536734938621521","0.536734938621521","0.09870553761720657","0.09870553761720657","0.09870553761720657","0.24339984357357025","0.24339984357357025","0.24339984357357025","0.38864248991012573","0.38864248991012573","0.38864248991012573","0.13236010074615479","0.13236010074615479","0.13236010074615479"
"12119","3.240354537963867","3.240354537963867","3.240354537963867","32.24861526489258","32.24861526489258","32.24861526489258","0.09266730397939682","0.09266730397939682","0.09266730397939682","5.295212268829346","5.295212268829346","5.295212268829346","36.589786529541016","36.589786529541016","36.589786529541016","0.11224231868982315","0.11224231868982315","0.11224231868982315"
"12149","0.2404646873474121","0.2404646873474121","0.2404646873474121","0.3734983801841736","0.3734983801841736","0.3734983801841736","0.08033402264118195","0.08033402264118195","0.08033402264118195","0.23074805736541748","0.23074805736541748","0.23074805736541748","0.5633409023284912","0.5633409023284912","0.5633409023284912","0.14041148126125336","0.14041148126125336","0.14041148126125336"
"12179","0.21995346248149872","0.21995346248149872","0.21995346248149872","0.2841842472553253","0.2841842472553253","0.2841842472553253","0.08184311538934708","0.08184311538934708","0.08184311538934708","0.20644767582416534","0.20644767582416534","0.20644767582416534","0.3504328727722168","0.3504328727722168","0.3504328727722168","0.1176203116774559","0.1176203116774559","0.1176203116774559"
"12209","0.7471044659614563","0.7471044659614563","0.7471044659614563","0.8311691284179688","0.8311691284179688","0.8311691284179688","0.08964904397726059","0.08964904397726059","0.08964904397726059","0.2797418236732483","0.2797418236732483","0.2797418236732483","0.8343285918235779","0.8343285918235779","0.8343285918235779","0.1436959207057953","0.1436959207057953","0.1436959207057953"
"12239","1.0610564947128296","1.0610564947128296","1.0610564947128296","1.4148104190826416","1.4148104190826416","1.4148104190826416","0.09884914010763168","0.09884914010763168","0.09884914010763168","1.2258573770523071","1.2258573770523071","1.2258573770523071","1.5871148109436035","1.5871148109436035","1.5871148109436035","0.11397410184144974","0.11397410184144974","0.11397410184144974"
"12269","0.24714185297489166","0.24714185297489166","0.24714185297489166","0.4496592581272125","0.4496592581272125","0.4496592581272125","0.10977153480052948","0.10977153480052948","0.10977153480052948","0.2324846386909485","0.2324846386909485","0.2324846386909485","0.3139666020870209","0.3139666020870209","0.3139666020870209","0.13797098398208618","0.13797098398208618","0.13797098398208618"
"12299","0.21294787526130676","0.21294787526130676","0.21294787526130676","0.25180453062057495","0.25180453062057495","0.25180453062057495","0.08316552639007568","0.08316552639007568","0.08316552639007568","0.23421046137809753","0.23421046137809753","0.23421046137809753","0.5994442701339722","0.5994442701339722","0.5994442701339722","0.12518388032913208","0.12518388032913208","0.12518388032913208"
"12329","0.23325294256210327","0.23325294256210327","0.23325294256210327","0.5847911834716797","0.5847911834716797","0.5847911834716797","0.07556955516338348","0.07556955516338348","0.07556955516338348","0.458126962184906","0.458126962184906","0.458126962184906","0.4924919009208679","0.4924919009208679","0.4924919009208679","0.13331899046897888","0.13331899046897888","0.13331899046897888"
"12359","0.38902586698532104","0.38902586698532104","0.38902586698532104","2.7591052055358887","2.7591052055358887","2.7591052055358887","0.09926364570856094","0.09926364570856094","0.09926364570856094","0.489623486995697","0.489623486995697","0.489623486995697","0.7700689435005188","0.7700689435005188","0.7700689435005188","0.11013539880514145","0.11013539880514145","0.11013539880514145"
"12389","0.48669055104255676","0.48669055104255676","0.48669055104255676","0.9915752410888672","0.9915752410888672","0.9915752410888672","0.08115611225366592","0.08115611225366592","0.08115611225366592","0.5821871161460876","0.5821871161460876","0.5821871161460876","0.9596472978591919","0.9596472978591919","0.9596472978591919","0.1183716282248497","0.1183716282248497","0.1183716282248497"
"12419","0.22003741562366486","0.22003741562366486","0.22003741562366486","0.5460718870162964","0.5460718870162964","0.5460718870162964","0.06845804303884506","0.06845804303884506","0.06845804303884506","0.4587183892726898","0.4587183892726898","0.4587183892726898","0.7216612696647644","0.7216612696647644","0.7216612696647644","0.12191682308912277","0.12191682308912277","0.12191682308912277"
"12449","0.3869592249393463","0.3869592249393463","0.3869592249393463","0.9204110503196716","0.9204110503196716","0.9204110503196716","0.08283407986164093","0.08283407986164093","0.08283407986164093","0.43511396646499634","0.43511396646499634","0.43511396646499634","1.254551649093628","1.254551649093628","1.254551649093628","0.15180520713329315","0.15180520713329315","0.15180520713329315"
"12479","3.7600555419921875","3.7600555419921875","3.7600555419921875","5.122931003570557","5.122931003570557","5.122931003570557","0.08359384536743164","0.08359384536743164","0.08359384536743164","8.024397850036621","8.024397850036621","8.024397850036621","9.592594146728516","9.592594146728516","9.592594146728516","0.15344999730587006","0.15344999730587006","0.15344999730587006"
"12509","0.5159165859222412","0.5159165859222412","0.5159165859222412","0.9451359510421753","0.9451359510421753","0.9451359510421753","0.07210545241832733","0.07210545241832733","0.07210545241832733","1.681038498878479","1.681038498878479","1.681038498878479","2.691826820373535","2.691826820373535","2.691826820373535","0.1215672492980957","0.1215672492980957","0.1215672492980957"
"12539","0.4842999279499054","0.4842999279499054","0.4842999279499054","0.517186164855957","0.517186164855957","0.517186164855957","0.06210031360387802","0.06210031360387802","0.06210031360387802","0.488808810710907","0.488808810710907","0.488808810710907","0.35681861639022827","0.35681861639022827","0.35681861639022827","0.09065673500299454","0.09065673500299454","0.09065673500299454"
"12569","0.29714447259902954","0.29714447259902954","0.29714447259902954","0.3176504969596863","0.3176504969596863","0.3176504969596863","0.077211394906044","0.077211394906044","0.077211394906044","0.3083697259426117","0.3083697259426117","0.3083697259426117","0.37618324160575867","0.37618324160575867","0.37618324160575867","0.12585854530334473","0.12585854530334473","0.12585854530334473"
"12599","0.5090474486351013","0.5090474486351013","0.5090474486351013","0.2624608278274536","0.2624608278274536","0.2624608278274536","0.07495731860399246","0.07495731860399246","0.07495731860399246","0.3006290793418884","0.3006290793418884","0.3006290793418884","0.5015248656272888","0.5015248656272888","0.5015248656272888","0.14322137832641602","0.14322137832641602","0.14322137832641602"
