"Step","layer_10_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss","layer_10_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss","layer_5_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss","layer_0_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MAX"
"11879","57.74311828613281","57.74311828613281","57.74311828613281","39.99360656738281","39.99360656738281","39.99360656738281","15.254630088806152","15.254630088806152","15.254630088806152","57.88323211669922","57.88323211669922","57.88323211669922","40.1108512878418","40.1108512878418","40.1108512878418","14.585236549377441","14.585236549377441","14.585236549377441"
"11909","58.33506774902344","58.33506774902344","58.33506774902344","42.15544509887695","42.15544509887695","42.15544509887695","14.807021141052246","14.807021141052246","14.807021141052246","58.33694839477539","58.33694839477539","58.33694839477539","41.59027862548828","41.59027862548828","41.59027862548828","14.487214088439941","14.487214088439941","14.487214088439941"
"11939","55.1966552734375","55.1966552734375","55.1966552734375","39.27217102050781","39.27217102050781","39.27217102050781","13.47254467010498","13.47254467010498","13.47254467010498","55.26203918457031","55.26203918457031","55.26203918457031","39.28154373168945","39.28154373168945","39.28154373168945","13.28093147277832","13.28093147277832","13.28093147277832"
"11969","60.007293701171875","60.007293701171875","60.007293701171875","41.46874237060547","41.46874237060547","41.46874237060547","14.838139533996582","14.838139533996582","14.838139533996582","59.734954833984375","59.734954833984375","59.734954833984375","41.2772216796875","41.2772216796875","41.2772216796875","14.815736770629883","14.815736770629883","14.815736770629883"
"11999","56.84695053100586","56.84695053100586","56.84695053100586","44.21604919433594","44.21604919433594","44.21604919433594","13.365375518798828","13.365375518798828","13.365375518798828","57.2233772277832","57.2233772277832","57.2233772277832","38.64621353149414","38.64621353149414","38.64621353149414","13.104379653930664","13.104379653930664","13.104379653930664"
"12029","60.57419967651367","60.57419967651367","60.57419967651367","42.37177276611328","42.37177276611328","42.37177276611328","16.38642120361328","16.38642120361328","16.38642120361328","60.534584045410156","60.534584045410156","60.534584045410156","42.46853256225586","42.46853256225586","42.46853256225586","16.083110809326172","16.083110809326172","16.083110809326172"
"12059","57.76683807373047","57.76683807373047","57.76683807373047","43.21721267700195","43.21721267700195","43.21721267700195","16.4132022857666","16.4132022857666","16.4132022857666","57.73104476928711","57.73104476928711","57.73104476928711","43.266990661621094","43.266990661621094","43.266990661621094","16.011734008789062","16.011734008789062","16.011734008789062"
"12089","54.28910827636719","54.28910827636719","54.28910827636719","36.469600677490234","36.469600677490234","36.469600677490234","13.545878410339355","13.545878410339355","13.545878410339355","54.149227142333984","54.149227142333984","54.149227142333984","36.446502685546875","36.446502685546875","36.446502685546875","13.34648609161377","13.34648609161377","13.34648609161377"
"12119","68.69449615478516","68.69449615478516","68.69449615478516","59.62099838256836","59.62099838256836","59.62099838256836","13.361760139465332","13.361760139465332","13.361760139465332","67.2811050415039","67.2811050415039","67.2811050415039","43.17488479614258","43.17488479614258","43.17488479614258","12.981977462768555","12.981977462768555","12.981977462768555"
"12149","57.43392562866211","57.43392562866211","57.43392562866211","38.59914016723633","38.59914016723633","38.59914016723633","15.004020690917969","15.004020690917969","15.004020690917969","57.56226348876953","57.56226348876953","57.56226348876953","38.621341705322266","38.621341705322266","38.621341705322266","14.9287109375","14.9287109375","14.9287109375"
"12179","56.53709411621094","56.53709411621094","56.53709411621094","36.3807258605957","36.3807258605957","36.3807258605957","11.464726448059082","11.464726448059082","11.464726448059082","56.55423355102539","56.55423355102539","56.55423355102539","36.39069747924805","36.39069747924805","36.39069747924805","11.322114944458008","11.322114944458008","11.322114944458008"
"12209","51.71209716796875","51.71209716796875","51.71209716796875","35.759071350097656","35.759071350097656","35.759071350097656","12.695216178894043","12.695216178894043","12.695216178894043","51.721927642822266","51.721927642822266","51.721927642822266","35.7470588684082","35.7470588684082","35.7470588684082","12.398221969604492","12.398221969604492","12.398221969604492"
"12239","52.65288543701172","52.65288543701172","52.65288543701172","36.50584030151367","36.50584030151367","36.50584030151367","13.707576751708984","13.707576751708984","13.707576751708984","52.713417053222656","52.713417053222656","52.713417053222656","36.59739303588867","36.59739303588867","36.59739303588867","13.259103775024414","13.259103775024414","13.259103775024414"
"12269","54.55176544189453","54.55176544189453","54.55176544189453","39.65757369995117","39.65757369995117","39.65757369995117","14.293471336364746","14.293471336364746","14.293471336364746","54.649070739746094","54.649070739746094","54.649070739746094","39.60675811767578","39.60675811767578","39.60675811767578","14.20818042755127","14.20818042755127","14.20818042755127"
"12299","54.872859954833984","54.872859954833984","54.872859954833984","38.66269302368164","38.66269302368164","38.66269302368164","14.097256660461426","14.097256660461426","14.097256660461426","54.77745056152344","54.77745056152344","54.77745056152344","38.67206954956055","38.67206954956055","38.67206954956055","13.870223045349121","13.870223045349121","13.870223045349121"
"12329","56.74738693237305","56.74738693237305","56.74738693237305","39.903446197509766","39.903446197509766","39.903446197509766","13.907572746276855","13.907572746276855","13.907572746276855","56.64736557006836","56.64736557006836","56.64736557006836","39.63921356201172","39.63921356201172","39.63921356201172","13.83839225769043","13.83839225769043","13.83839225769043"
"12359","56.04888916015625","56.04888916015625","56.04888916015625","38.39841842651367","38.39841842651367","38.39841842651367","12.475045204162598","12.475045204162598","12.475045204162598","55.9610481262207","55.9610481262207","55.9610481262207","37.63711929321289","37.63711929321289","37.63711929321289","12.264902114868164","12.264902114868164","12.264902114868164"
"12389","61.464569091796875","61.464569091796875","61.464569091796875","47.19926834106445","47.19926834106445","47.19926834106445","17.622575759887695","17.622575759887695","17.622575759887695","61.40536117553711","61.40536117553711","61.40536117553711","47.377166748046875","47.377166748046875","47.377166748046875","17.52798080444336","17.52798080444336","17.52798080444336"
"12419","57.6691780090332","57.6691780090332","57.6691780090332","38.89125061035156","38.89125061035156","38.89125061035156","12.768778800964355","12.768778800964355","12.768778800964355","57.57615280151367","57.57615280151367","57.57615280151367","38.809120178222656","38.809120178222656","38.809120178222656","12.575658798217773","12.575658798217773","12.575658798217773"
"12449","55.70539855957031","55.70539855957031","55.70539855957031","41.11119842529297","41.11119842529297","41.11119842529297","14.722734451293945","14.722734451293945","14.722734451293945","55.50273895263672","55.50273895263672","55.50273895263672","41.44330978393555","41.44330978393555","41.44330978393555","14.397932052612305","14.397932052612305","14.397932052612305"
"12479","56.765541076660156","56.765541076660156","56.765541076660156","41.84591293334961","41.84591293334961","41.84591293334961","15.711654663085938","15.711654663085938","15.711654663085938","57.426395416259766","57.426395416259766","57.426395416259766","50.73586654663086","50.73586654663086","50.73586654663086","15.123260498046875","15.123260498046875","15.123260498046875"
"12509","61.16179656982422","61.16179656982422","61.16179656982422","45.33504104614258","45.33504104614258","45.33504104614258","16.252260208129883","16.252260208129883","16.252260208129883","61.27019500732422","61.27019500732422","61.27019500732422","45.754364013671875","45.754364013671875","45.754364013671875","15.810365676879883","15.810365676879883","15.810365676879883"
"12539","58.04680633544922","58.04680633544922","58.04680633544922","40.757747650146484","40.757747650146484","40.757747650146484","14.832245826721191","14.832245826721191","14.832245826721191","58.17796325683594","58.17796325683594","58.17796325683594","40.803836822509766","40.803836822509766","40.803836822509766","14.7053804397583","14.7053804397583","14.7053804397583"
"12569","52.14765167236328","52.14765167236328","52.14765167236328","41.87580871582031","41.87580871582031","41.87580871582031","15.599273681640625","15.599273681640625","15.599273681640625","52.12297821044922","52.12297821044922","52.12297821044922","41.67570114135742","41.67570114135742","41.67570114135742","15.303983688354492","15.303983688354492","15.303983688354492"
"12599","57.12278747558594","57.12278747558594","57.12278747558594","42.63214874267578","42.63214874267578","42.63214874267578","15.63392448425293","15.63392448425293","15.63392448425293","57.04909133911133","57.04909133911133","57.04909133911133","42.63756561279297","42.63756561279297","42.63756561279297","15.339430809020996","15.339430809020996","15.339430809020996"
"12629","58.14776611328125","58.14776611328125","58.14776611328125","40.73410415649414","40.73410415649414","40.73410415649414","13.300682067871094","13.300682067871094","13.300682067871094","57.895965576171875","57.895965576171875","57.895965576171875","40.78099060058594","40.78099060058594","40.78099060058594","13.160123825073242","13.160123825073242","13.160123825073242"
"12659","57.287601470947266","57.287601470947266","57.287601470947266","39.043540954589844","39.043540954589844","39.043540954589844","13.398815155029297","13.398815155029297","13.398815155029297","57.150901794433594","57.150901794433594","57.150901794433594","39.08994674682617","39.08994674682617","39.08994674682617","13.06454086303711","13.06454086303711","13.06454086303711"
"12689","54.803646087646484","54.803646087646484","54.803646087646484","38.25905227661133","38.25905227661133","38.25905227661133","13.745805740356445","13.745805740356445","13.745805740356445","54.86819076538086","54.86819076538086","54.86819076538086","38.19020080566406","38.19020080566406","38.19020080566406","13.368998527526855","13.368998527526855","13.368998527526855"
"12719","51.1187629699707","51.1187629699707","51.1187629699707","34.609745025634766","34.609745025634766","34.609745025634766","11.92525577545166","11.92525577545166","11.92525577545166","50.932674407958984","50.932674407958984","50.932674407958984","34.638545989990234","34.638545989990234","34.638545989990234","11.629813194274902","11.629813194274902","11.629813194274902"
"12749","56.84695053100586","56.84695053100586","56.84695053100586","37.0379638671875","37.0379638671875","37.0379638671875","13.497098922729492","13.497098922729492","13.497098922729492","56.927284240722656","56.927284240722656","56.927284240722656","36.96361541748047","36.96361541748047","36.96361541748047","13.408220291137695","13.408220291137695","13.408220291137695"
"12779","56.1849365234375","56.1849365234375","56.1849365234375","39.67695617675781","39.67695617675781","39.67695617675781","15.178803443908691","15.178803443908691","15.178803443908691","56.27811050415039","56.27811050415039","56.27811050415039","39.72868728637695","39.72868728637695","39.72868728637695","14.838939666748047","14.838939666748047","14.838939666748047"
"12809","65.54305267333984","65.54305267333984","65.54305267333984","43.16091537475586","43.16091537475586","43.16091537475586","15.934832572937012","15.934832572937012","15.934832572937012","65.39192962646484","65.39192962646484","65.39192962646484","42.990684509277344","42.990684509277344","42.990684509277344","15.505327224731445","15.505327224731445","15.505327224731445"
"12839","58.135379791259766","58.135379791259766","58.135379791259766","40.17425537109375","40.17425537109375","40.17425537109375","14.05522632598877","14.05522632598877","14.05522632598877","57.91877365112305","57.91877365112305","57.91877365112305","40.06705856323242","40.06705856323242","40.06705856323242","13.621427536010742","13.621427536010742","13.621427536010742"
