"Step","layer_10_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss","layer_10_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss","layer_5_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss","layer_0_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MAX"
"11729","51.985408782958984","51.985408782958984","51.985408782958984","35.8734016418457","35.8734016418457","35.8734016418457","13.79587459564209","13.79587459564209","13.79587459564209","52.17744064331055","52.17744064331055","52.17744064331055","35.87712860107422","35.87712860107422","35.87712860107422","13.462629318237305","13.462629318237305","13.462629318237305"
"11759","49.48512268066406","49.48512268066406","49.48512268066406","36.82098388671875","36.82098388671875","36.82098388671875","13.57360553741455","13.57360553741455","13.57360553741455","49.57078552246094","49.57078552246094","49.57078552246094","36.58654022216797","36.58654022216797","36.58654022216797","13.210575103759766","13.210575103759766","13.210575103759766"
"11789","57.56804656982422","57.56804656982422","57.56804656982422","38.02484893798828","38.02484893798828","38.02484893798828","12.774928092956543","12.774928092956543","12.774928092956543","57.60909652709961","57.60909652709961","57.60909652709961","37.97342300415039","37.97342300415039","37.97342300415039","12.423274040222168","12.423274040222168","12.423274040222168"
"11819","56.333251953125","56.333251953125","56.333251953125","39.827789306640625","39.827789306640625","39.827789306640625","16.75457763671875","16.75457763671875","16.75457763671875","56.299739837646484","56.299739837646484","56.299739837646484","39.80414581298828","39.80414581298828","39.80414581298828","16.36343002319336","16.36343002319336","16.36343002319336"
"11849","61.654212951660156","61.654212951660156","61.654212951660156","42.77129364013672","42.77129364013672","42.77129364013672","16.608715057373047","16.608715057373047","16.608715057373047","61.56454086303711","61.56454086303711","61.56454086303711","43.030067443847656","43.030067443847656","43.030067443847656","16.24994659423828","16.24994659423828","16.24994659423828"
"11879","55.76323699951172","55.76323699951172","55.76323699951172","36.45765686035156","36.45765686035156","36.45765686035156","13.251696586608887","13.251696586608887","13.251696586608887","55.754310607910156","55.754310607910156","55.754310607910156","36.5308837890625","36.5308837890625","36.5308837890625","12.864904403686523","12.864904403686523","12.864904403686523"
"11909","56.75257873535156","56.75257873535156","56.75257873535156","38.973533630371094","38.973533630371094","38.973533630371094","12.977913856506348","12.977913856506348","12.977913856506348","56.63019943237305","56.63019943237305","56.63019943237305","39.14200973510742","39.14200973510742","39.14200973510742","12.651969909667969","12.651969909667969","12.651969909667969"
"11939","57.13423538208008","57.13423538208008","57.13423538208008","40.77079772949219","40.77079772949219","40.77079772949219","16.37700653076172","16.37700653076172","16.37700653076172","57.06632614135742","57.06632614135742","57.06632614135742","40.87389373779297","40.87389373779297","40.87389373779297","16.280527114868164","16.280527114868164","16.280527114868164"
"11969","54.493499755859375","54.493499755859375","54.493499755859375","36.536460876464844","36.536460876464844","36.536460876464844","13.120964050292969","13.120964050292969","13.120964050292969","54.70712661743164","54.70712661743164","54.70712661743164","36.62797546386719","36.62797546386719","36.62797546386719","12.884828567504883","12.884828567504883","12.884828567504883"
"11999","56.181453704833984","56.181453704833984","56.181453704833984","39.622920989990234","39.622920989990234","39.622920989990234","13.326569557189941","13.326569557189941","13.326569557189941","56.33696746826172","56.33696746826172","56.33696746826172","40.08087921142578","40.08087921142578","40.08087921142578","12.88119888305664","12.88119888305664","12.88119888305664"
"12029","51.30377960205078","51.30377960205078","51.30377960205078","34.38787841796875","34.38787841796875","34.38787841796875","12.226666450500488","12.226666450500488","12.226666450500488","51.33359146118164","51.33359146118164","51.33359146118164","34.747314453125","34.747314453125","34.747314453125","12.251252174377441","12.251252174377441","12.251252174377441"
"12059","51.82413101196289","51.82413101196289","51.82413101196289","35.7016487121582","35.7016487121582","35.7016487121582","14.271257400512695","14.271257400512695","14.271257400512695","52.00398254394531","52.00398254394531","52.00398254394531","35.574520111083984","35.574520111083984","35.574520111083984","13.574882507324219","13.574882507324219","13.574882507324219"
"12089","56.36497116088867","56.36497116088867","56.36497116088867","37.74677276611328","37.74677276611328","37.74677276611328","12.99957275390625","12.99957275390625","12.99957275390625","56.27107238769531","56.27107238769531","56.27107238769531","37.77715301513672","37.77715301513672","37.77715301513672","12.673349380493164","12.673349380493164","12.673349380493164"
"12119","70.41339874267578","70.41339874267578","70.41339874267578","50.75925064086914","50.75925064086914","50.75925064086914","15.736172676086426","15.736172676086426","15.736172676086426","72.68829345703125","72.68829345703125","72.68829345703125","46.74457550048828","46.74457550048828","46.74457550048828","15.61799144744873","15.61799144744873","15.61799144744873"
"12149","54.99415969848633","54.99415969848633","54.99415969848633","38.05908203125","38.05908203125","38.05908203125","15.182196617126465","15.182196617126465","15.182196617126465","55.036170959472656","55.036170959472656","55.036170959472656","37.79016876220703","37.79016876220703","37.79016876220703","14.978022575378418","14.978022575378418","14.978022575378418"
"12179","56.62554931640625","56.62554931640625","56.62554931640625","35.618736267089844","35.618736267089844","35.618736267089844","11.347780227661133","11.347780227661133","11.347780227661133","56.491912841796875","56.491912841796875","56.491912841796875","35.55460739135742","35.55460739135742","35.55460739135742","11.042673110961914","11.042673110961914","11.042673110961914"
"12209","65.1501235961914","65.1501235961914","65.1501235961914","42.933143615722656","42.933143615722656","42.933143615722656","15.03799057006836","15.03799057006836","15.03799057006836","65.02567291259766","65.02567291259766","65.02567291259766","42.83790969848633","42.83790969848633","42.83790969848633","14.716723442077637","14.716723442077637","14.716723442077637"
"12239","59.87518310546875","59.87518310546875","59.87518310546875","36.69206619262695","36.69206619262695","36.69206619262695","14.697917938232422","14.697917938232422","14.697917938232422","59.89045715332031","59.89045715332031","59.89045715332031","36.774864196777344","36.774864196777344","36.774864196777344","14.321914672851562","14.321914672851562","14.321914672851562"
"12269","53.53902053833008","53.53902053833008","53.53902053833008","36.680423736572266","36.680423736572266","36.680423736572266","13.79686450958252","13.79686450958252","13.79686450958252","53.60404968261719","53.60404968261719","53.60404968261719","36.863948822021484","36.863948822021484","36.863948822021484","13.849772453308105","13.849772453308105","13.849772453308105"
"12299","59.601932525634766","59.601932525634766","59.601932525634766","38.117820739746094","38.117820739746094","38.117820739746094","13.77466869354248","13.77466869354248","13.77466869354248","59.5429573059082","59.5429573059082","59.5429573059082","38.10561752319336","38.10561752319336","38.10561752319336","13.525614738464355","13.525614738464355","13.525614738464355"
"12329","53.59143829345703","53.59143829345703","53.59143829345703","32.74470138549805","32.74470138549805","32.74470138549805","12.691506385803223","12.691506385803223","12.691506385803223","53.58774185180664","53.58774185180664","53.58774185180664","32.649749755859375","32.649749755859375","32.649749755859375","12.534870147705078","12.534870147705078","12.534870147705078"
"12359","55.31201934814453","55.31201934814453","55.31201934814453","35.54392623901367","35.54392623901367","35.54392623901367","12.315516471862793","12.315516471862793","12.315516471862793","55.37123107910156","55.37123107910156","55.37123107910156","35.3795051574707","35.3795051574707","35.3795051574707","12.078730583190918","12.078730583190918","12.078730583190918"
"12389","57.24763488769531","57.24763488769531","57.24763488769531","40.63915252685547","40.63915252685547","40.63915252685547","15.27446460723877","15.27446460723877","15.27446460723877","57.37578582763672","57.37578582763672","57.37578582763672","40.67328643798828","40.67328643798828","40.67328643798828","14.84489917755127","14.84489917755127","14.84489917755127"
"12419","59.22507858276367","59.22507858276367","59.22507858276367","39.20111083984375","39.20111083984375","39.20111083984375","15.189179420471191","15.189179420471191","15.189179420471191","59.3210334777832","59.3210334777832","59.3210334777832","39.028289794921875","39.028289794921875","39.028289794921875","15.089126586914062","15.089126586914062","15.089126586914062"
"12449","58.15681838989258","58.15681838989258","58.15681838989258","39.180721282958984","39.180721282958984","39.180721282958984","14.931632041931152","14.931632041931152","14.931632041931152","58.34519577026367","58.34519577026367","58.34519577026367","39.35133361816406","39.35133361816406","39.35133361816406","14.895442008972168","14.895442008972168","14.895442008972168"
"12479","54.720394134521484","54.720394134521484","54.720394134521484","39.56682205200195","39.56682205200195","39.56682205200195","14.841265678405762","14.841265678405762","14.841265678405762","54.877464294433594","54.877464294433594","54.877464294433594","43.97023010253906","43.97023010253906","43.97023010253906","14.599528312683105","14.599528312683105","14.599528312683105"
"12509","56.86069107055664","56.86069107055664","56.86069107055664","41.340721130371094","41.340721130371094","41.340721130371094","14.955001831054688","14.955001831054688","14.955001831054688","57.18160629272461","57.18160629272461","57.18160629272461","41.27531051635742","41.27531051635742","41.27531051635742","14.590497970581055","14.590497970581055","14.590497970581055"
"12539","58.2394905090332","58.2394905090332","58.2394905090332","42.18693161010742","42.18693161010742","42.18693161010742","15.045167922973633","15.045167922973633","15.045167922973633","58.312957763671875","58.312957763671875","58.312957763671875","42.24571990966797","42.24571990966797","42.24571990966797","14.736620903015137","14.736620903015137","14.736620903015137"
"12569","57.83369064331055","57.83369064331055","57.83369064331055","39.53227615356445","39.53227615356445","39.53227615356445","14.107912063598633","14.107912063598633","14.107912063598633","58.06829833984375","58.06829833984375","58.06829833984375","39.558040618896484","39.558040618896484","39.558040618896484","14.12322998046875","14.12322998046875","14.12322998046875"
"12599","61.14842987060547","61.14842987060547","61.14842987060547","41.348148345947266","41.348148345947266","41.348148345947266","14.912004470825195","14.912004470825195","14.912004470825195","61.19297790527344","61.19297790527344","61.19297790527344","41.14788818359375","41.14788818359375","41.14788818359375","14.694062232971191","14.694062232971191","14.694062232971191"
"12629","54.918094635009766","54.918094635009766","54.918094635009766","39.22061538696289","39.22061538696289","39.22061538696289","14.01853084564209","14.01853084564209","14.01853084564209","55.080936431884766","55.080936431884766","55.080936431884766","39.20729446411133","39.20729446411133","39.20729446411133","13.84459400177002","13.84459400177002","13.84459400177002"
"12659","54.59730529785156","54.59730529785156","54.59730529785156","33.474159240722656","33.474159240722656","33.474159240722656","12.838321685791016","12.838321685791016","12.838321685791016","54.565853118896484","54.565853118896484","54.565853118896484","33.60455322265625","33.60455322265625","33.60455322265625","12.488744735717773","12.488744735717773","12.488744735717773"
"12689","55.72206497192383","55.72206497192383","55.72206497192383","40.737953186035156","40.737953186035156","40.737953186035156","14.089356422424316","14.089356422424316","14.089356422424316","55.75187683105469","55.75187683105469","55.75187683105469","40.66950607299805","40.66950607299805","40.66950607299805","14.071882247924805","14.071882247924805","14.071882247924805"
