"Step","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MAX"
"12569","0.28919655084609985","0.28919655084609985","0.28919655084609985","0.25420892238616943","0.25420892238616943","0.25420892238616943","0.07645535469055176","0.07645535469055176","0.07645535469055176","0.2849353849887848","0.2849353849887848","0.2849353849887848","0.3419713079929352","0.3419713079929352","0.3419713079929352","0.09969332814216614","0.09969332814216614","0.09969332814216614"
"12599","0.3231571912765503","0.3231571912765503","0.3231571912765503","0.24062949419021606","0.24062949419021606","0.24062949419021606","0.06432970613241196","0.06432970613241196","0.06432970613241196","0.2756120264530182","0.2756120264530182","0.2756120264530182","0.3642357587814331","0.3642357587814331","0.3642357587814331","0.10118207335472107","0.10118207335472107","0.10118207335472107"
"12629","0.19772428274154663","0.19772428274154663","0.19772428274154663","0.2210068702697754","0.2210068702697754","0.2210068702697754","0.06992729753255844","0.06992729753255844","0.06992729753255844","0.20910994708538055","0.20910994708538055","0.20910994708538055","0.389425128698349","0.389425128698349","0.389425128698349","0.0823851004242897","0.0823851004242897","0.0823851004242897"
"12659","1.3260949850082397","1.3260949850082397","1.3260949850082397","0.5493946075439453","0.5493946075439453","0.5493946075439453","0.06897861510515213","0.06897861510515213","0.06897861510515213","0.5506843328475952","0.5506843328475952","0.5506843328475952","1.3140095472335815","1.3140095472335815","1.3140095472335815","0.11528946459293365","0.11528946459293365","0.11528946459293365"
"12689","0.16465796530246735","0.16465796530246735","0.16465796530246735","0.2666504383087158","0.2666504383087158","0.2666504383087158","0.06585025042295456","0.06585025042295456","0.06585025042295456","0.2088574916124344","0.2088574916124344","0.2088574916124344","0.37291038036346436","0.37291038036346436","0.37291038036346436","0.11403606086969376","0.11403606086969376","0.11403606086969376"
"12719","0.1698332577943802","0.1698332577943802","0.1698332577943802","0.3228764235973358","0.3228764235973358","0.3228764235973358","0.0676087737083435","0.0676087737083435","0.0676087737083435","0.37221559882164","0.37221559882164","0.37221559882164","0.33583196997642517","0.33583196997642517","0.33583196997642517","0.08539922535419464","0.08539922535419464","0.08539922535419464"
"12749","0.41210004687309265","0.41210004687309265","0.41210004687309265","0.3764757513999939","0.3764757513999939","0.3764757513999939","0.0755067691206932","0.0755067691206932","0.0755067691206932","0.28086090087890625","0.28086090087890625","0.28086090087890625","0.43577903509140015","0.43577903509140015","0.43577903509140015","0.10973569750785828","0.10973569750785828","0.10973569750785828"
"12779","0.2071094810962677","0.2071094810962677","0.2071094810962677","0.43496450781822205","0.43496450781822205","0.43496450781822205","0.0724140852689743","0.0724140852689743","0.0724140852689743","0.22307509183883667","0.22307509183883667","0.22307509183883667","0.3733534812927246","0.3733534812927246","0.3733534812927246","0.15562684834003448","0.15562684834003448","0.15562684834003448"
"12809","0.204610213637352","0.204610213637352","0.204610213637352","0.30463707447052","0.30463707447052","0.30463707447052","0.07882244139909744","0.07882244139909744","0.07882244139909744","0.25868290662765503","0.25868290662765503","0.25868290662765503","0.5642720460891724","0.5642720460891724","0.5642720460891724","0.14128871262073517","0.14128871262073517","0.14128871262073517"
"12839","0.2771868407726288","0.2771868407726288","0.2771868407726288","0.40157851576805115","0.40157851576805115","0.40157851576805115","0.06533835083246231","0.06533835083246231","0.06533835083246231","0.3751509487628937","0.3751509487628937","0.3751509487628937","0.4921707808971405","0.4921707808971405","0.4921707808971405","0.12020634114742279","0.12020634114742279","0.12020634114742279"
"12869","0.2933456301689148","0.2933456301689148","0.2933456301689148","0.6174420118331909","0.6174420118331909","0.6174420118331909","0.09468796849250793","0.09468796849250793","0.09468796849250793","0.30570390820503235","0.30570390820503235","0.30570390820503235","0.4153745174407959","0.4153745174407959","0.4153745174407959","0.12558460235595703","0.12558460235595703","0.12558460235595703"
"12899","0.25780364871025085","0.25780364871025085","0.25780364871025085","0.23562657833099365","0.23562657833099365","0.23562657833099365","0.08016995340585709","0.08016995340585709","0.08016995340585709","0.30191925168037415","0.30191925168037415","0.30191925168037415","0.3944258391857147","0.3944258391857147","0.3944258391857147","0.10847600549459457","0.10847600549459457","0.10847600549459457"
"12929","0.3127245008945465","0.3127245008945465","0.3127245008945465","0.4408048093318939","0.4408048093318939","0.4408048093318939","0.08190706372261047","0.08190706372261047","0.08190706372261047","0.4302152991294861","0.4302152991294861","0.4302152991294861","0.47492483258247375","0.47492483258247375","0.47492483258247375","0.1125485971570015","0.1125485971570015","0.1125485971570015"
"12959","1.1721447706222534","1.1721447706222534","1.1721447706222534","5.874749660491943","5.874749660491943","5.874749660491943","0.07695583254098892","0.07695583254098892","0.07695583254098892","0.5530022978782654","0.5530022978782654","0.5530022978782654","1.9325237274169922","1.9325237274169922","1.9325237274169922","0.11524970829486847","0.11524970829486847","0.11524970829486847"
"12989","0.31249189376831055","0.31249189376831055","0.31249189376831055","0.3338848948478699","0.3338848948478699","0.3338848948478699","0.06734712421894073","0.06734712421894073","0.06734712421894073","0.2751435935497284","0.2751435935497284","0.2751435935497284","0.503958523273468","0.503958523273468","0.503958523273468","0.10451473295688629","0.10451473295688629","0.10451473295688629"
"13019","0.31573158502578735","0.31573158502578735","0.31573158502578735","0.2592320442199707","0.2592320442199707","0.2592320442199707","0.10431558638811111","0.10431558638811111","0.10431558638811111","0.27430716156959534","0.27430716156959534","0.27430716156959534","0.49879878759384155","0.49879878759384155","0.49879878759384155","0.10128574073314667","0.10128574073314667","0.10128574073314667"
"13049","0.1730586588382721","0.1730586588382721","0.1730586588382721","0.19841986894607544","0.19841986894607544","0.19841986894607544","0.08368382602930069","0.08368382602930069","0.08368382602930069","0.4364432394504547","0.4364432394504547","0.4364432394504547","0.4147765636444092","0.4147765636444092","0.4147765636444092","0.1154121533036232","0.1154121533036232","0.1154121533036232"
"13079","0.2910815477371216","0.2910815477371216","0.2910815477371216","0.5994255542755127","0.5994255542755127","0.5994255542755127","0.07765702158212662","0.07765702158212662","0.07765702158212662","0.5726419687271118","0.5726419687271118","0.5726419687271118","0.46347829699516296","0.46347829699516296","0.46347829699516296","0.10271535813808441","0.10271535813808441","0.10271535813808441"
"13109","0.19461768865585327","0.19461768865585327","0.19461768865585327","0.23855839669704437","0.23855839669704437","0.23855839669704437","0.061033252626657486","0.061033252626657486","0.061033252626657486","0.3507823944091797","0.3507823944091797","0.3507823944091797","0.3805433213710785","0.3805433213710785","0.3805433213710785","0.12034310400485992","0.12034310400485992","0.12034310400485992"
"13139","0.5444164276123047","0.5444164276123047","0.5444164276123047","2.387737989425659","2.387737989425659","2.387737989425659","0.07225055247545242","0.07225055247545242","0.07225055247545242","1.322345495223999","1.322345495223999","1.322345495223999","5.467098712921143","5.467098712921143","5.467098712921143","0.09090621769428253","0.09090621769428253","0.09090621769428253"
"13169","0.21021662652492523","0.21021662652492523","0.21021662652492523","0.2846498191356659","0.2846498191356659","0.2846498191356659","0.07760191708803177","0.07760191708803177","0.07760191708803177","0.3477201461791992","0.3477201461791992","0.3477201461791992","0.43005648255348206","0.43005648255348206","0.43005648255348206","0.11081849783658981","0.11081849783658981","0.11081849783658981"
"13199","0.3470403552055359","0.3470403552055359","0.3470403552055359","0.3635745048522949","0.3635745048522949","0.3635745048522949","0.06702003628015518","0.06702003628015518","0.06702003628015518","0.2154821902513504","0.2154821902513504","0.2154821902513504","0.3504197597503662","0.3504197597503662","0.3504197597503662","0.09711676090955734","0.09711676090955734","0.09711676090955734"
"13229","0.20777222514152527","0.20777222514152527","0.20777222514152527","0.27548906207084656","0.27548906207084656","0.27548906207084656","0.07241993397474289","0.07241993397474289","0.07241993397474289","0.22859390079975128","0.22859390079975128","0.22859390079975128","0.39269599318504333","0.39269599318504333","0.39269599318504333","0.10292701423168182","0.10292701423168182","0.10292701423168182"
"13259","0.31798115372657776","0.31798115372657776","0.31798115372657776","1.1259691715240479","1.1259691715240479","1.1259691715240479","0.052596915513277054","0.052596915513277054","0.052596915513277054","0.2615322172641754","0.2615322172641754","0.2615322172641754","0.31712281703948975","0.31712281703948975","0.31712281703948975","0.09772029519081116","0.09772029519081116","0.09772029519081116"
"13289","0.2648255228996277","0.2648255228996277","0.2648255228996277","0.24976880848407745","0.24976880848407745","0.24976880848407745","0.07008368521928787","0.07008368521928787","0.07008368521928787","0.22205042839050293","0.22205042839050293","0.22205042839050293","0.32181257009506226","0.32181257009506226","0.32181257009506226","0.12932606041431427","0.12932606041431427","0.12932606041431427"
"13319","0.5414594411849976","0.5414594411849976","0.5414594411849976","1.9362980127334595","1.9362980127334595","1.9362980127334595","0.10871908068656921","0.10871908068656921","0.10871908068656921","0.5201371908187866","0.5201371908187866","0.5201371908187866","1.3402318954467773","1.3402318954467773","1.3402318954467773","0.11931439489126205","0.11931439489126205","0.11931439489126205"
"13349","0.20307950675487518","0.20307950675487518","0.20307950675487518","0.350116491317749","0.350116491317749","0.350116491317749","0.06291162222623825","0.06291162222623825","0.06291162222623825","0.3096781373023987","0.3096781373023987","0.3096781373023987","0.4348241984844208","0.4348241984844208","0.4348241984844208","0.12922728061676025","0.12922728061676025","0.12922728061676025"
"13379","0.389078289270401","0.389078289270401","0.389078289270401","0.4967072904109955","0.4967072904109955","0.4967072904109955","0.07604953646659851","0.07604953646659851","0.07604953646659851","0.6834741234779358","0.6834741234779358","0.6834741234779358","0.5623587965965271","0.5623587965965271","0.5623587965965271","0.09625472873449326","0.09625472873449326","0.09625472873449326"
"13409","0.2586301863193512","0.2586301863193512","0.2586301863193512","0.31849944591522217","0.31849944591522217","0.31849944591522217","0.05099586769938469","0.05099586769938469","0.05099586769938469","0.23201079666614532","0.23201079666614532","0.23201079666614532","0.6211739778518677","0.6211739778518677","0.6211739778518677","0.11670082062482834","0.11670082062482834","0.11670082062482834"
"13439","0.2935754954814911","0.2935754954814911","0.2935754954814911","0.3537168800830841","0.3537168800830841","0.3537168800830841","0.10082796961069107","0.10082796961069107","0.10082796961069107","0.272039532661438","0.272039532661438","0.272039532661438","0.3534933030605316","0.3534933030605316","0.3534933030605316","0.1093723252415657","0.1093723252415657","0.1093723252415657"
"13469","0.5735777020454407","0.5735777020454407","0.5735777020454407","0.25402888655662537","0.25402888655662537","0.25402888655662537","0.09995613247156143","0.09995613247156143","0.09995613247156143","0.4327886998653412","0.4327886998653412","0.4327886998653412","0.4013120234012604","0.4013120234012604","0.4013120234012604","0.09717946499586105","0.09717946499586105","0.09717946499586105"
"13499","0.4326575994491577","0.4326575994491577","0.4326575994491577","0.28135979175567627","0.28135979175567627","0.28135979175567627","0.06613455712795258","0.06613455712795258","0.06613455712795258","0.5524320006370544","0.5524320006370544","0.5524320006370544","0.4839428663253784","0.4839428663253784","0.4839428663253784","0.12097003310918808","0.12097003310918808","0.12097003310918808"
"13529","0.26762887835502625","0.26762887835502625","0.26762887835502625","0.3584306240081787","0.3584306240081787","0.3584306240081787","0.06507960706949234","0.06507960706949234","0.06507960706949234","0.3912935256958008","0.3912935256958008","0.3912935256958008","0.43969106674194336","0.43969106674194336","0.43969106674194336","0.10332553833723068","0.10332553833723068","0.10332553833723068"
"13559","0.31249433755874634","0.31249433755874634","0.31249433755874634","0.4500211179256439","0.4500211179256439","0.4500211179256439","0.05965106934309006","0.05965106934309006","0.05965106934309006","0.38108450174331665","0.38108450174331665","0.38108450174331665","0.5287793874740601","0.5287793874740601","0.5287793874740601","0.08255227655172348","0.08255227655172348","0.08255227655172348"
"13589","0.3785223364830017","0.3785223364830017","0.3785223364830017","0.524263322353363","0.524263322353363","0.524263322353363","0.07047942280769348","0.07047942280769348","0.07047942280769348","0.4491390883922577","0.4491390883922577","0.4491390883922577","0.5906562805175781","0.5906562805175781","0.5906562805175781","0.08761443942785263","0.08761443942785263","0.08761443942785263"
"13619","0.3632853627204895","0.3632853627204895","0.3632853627204895","0.9223679900169373","0.9223679900169373","0.9223679900169373","0.08785025030374527","0.08785025030374527","0.08785025030374527","1.8655425310134888","1.8655425310134888","1.8655425310134888","0.700199544429779","0.700199544429779","0.700199544429779","0.0953516811132431","0.0953516811132431","0.0953516811132431"
