"Step","layer_10_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss","layer_10_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss","layer_5_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss","layer_0_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MAX"
"11579","2.4555821418762207","2.4555821418762207","2.4555821418762207","12.566790580749512","12.566790580749512","12.566790580749512","0.06993953883647919","0.06993953883647919","0.06993953883647919","2.008227586746216","2.008227586746216","2.008227586746216","3.7532594203948975","3.7532594203948975","3.7532594203948975","0.10813946276903152","0.10813946276903152","0.10813946276903152"
"11609","0.23746711015701294","0.23746711015701294","0.23746711015701294","0.4839353859424591","0.4839353859424591","0.4839353859424591","0.06824155896902084","0.06824155896902084","0.06824155896902084","0.26268652081489563","0.26268652081489563","0.26268652081489563","0.8262032270431519","0.8262032270431519","0.8262032270431519","0.1053764671087265","0.1053764671087265","0.1053764671087265"
"11639","0.8143028616905212","0.8143028616905212","0.8143028616905212","2.062249183654785","2.062249183654785","2.062249183654785","0.07368975132703781","0.07368975132703781","0.07368975132703781","0.7402743101119995","0.7402743101119995","0.7402743101119995","9.259166717529297","9.259166717529297","9.259166717529297","0.12061811983585358","0.12061811983585358","0.12061811983585358"
"11669","0.21749122440814972","0.21749122440814972","0.21749122440814972","0.44975313544273376","0.44975313544273376","0.44975313544273376","0.0731273666024208","0.0731273666024208","0.0731273666024208","0.2763385474681854","0.2763385474681854","0.2763385474681854","0.5241605043411255","0.5241605043411255","0.5241605043411255","0.13046061992645264","0.13046061992645264","0.13046061992645264"
"11699","3.757159948348999","3.757159948348999","3.757159948348999","3.9450936317443848","3.9450936317443848","3.9450936317443848","0.0791596844792366","0.0791596844792366","0.0791596844792366","2.8234782218933105","2.8234782218933105","2.8234782218933105","5.462173938751221","5.462173938751221","5.462173938751221","0.13096562027931213","0.13096562027931213","0.13096562027931213"
"11729","0.19893410801887512","0.19893410801887512","0.19893410801887512","0.24740757048130035","0.24740757048130035","0.24740757048130035","0.11801057308912277","0.11801057308912277","0.11801057308912277","0.5101945996284485","0.5101945996284485","0.5101945996284485","0.3236778974533081","0.3236778974533081","0.3236778974533081","0.10923425108194351","0.10923425108194351","0.10923425108194351"
"11759","0.20617957413196564","0.20617957413196564","0.20617957413196564","0.358622282743454","0.358622282743454","0.358622282743454","0.09999223798513412","0.09999223798513412","0.09999223798513412","0.3093022108078003","0.3093022108078003","0.3093022108078003","0.3766956329345703","0.3766956329345703","0.3766956329345703","0.13496510684490204","0.13496510684490204","0.13496510684490204"
"11789","0.3328496217727661","0.3328496217727661","0.3328496217727661","0.38823673129081726","0.38823673129081726","0.38823673129081726","0.08404229581356049","0.08404229581356049","0.08404229581356049","0.3015405833721161","0.3015405833721161","0.3015405833721161","0.6326864957809448","0.6326864957809448","0.6326864957809448","0.11833072453737259","0.11833072453737259","0.11833072453737259"
"11819","0.6627728343009949","0.6627728343009949","0.6627728343009949","0.6099814176559448","0.6099814176559448","0.6099814176559448","0.08270595222711563","0.08270595222711563","0.08270595222711563","0.3997718095779419","0.3997718095779419","0.3997718095779419","0.6647740006446838","0.6647740006446838","0.6647740006446838","0.14993655681610107","0.14993655681610107","0.14993655681610107"
"11849","0.24590086936950684","0.24590086936950684","0.24590086936950684","0.24511176347732544","0.24511176347732544","0.24511176347732544","0.08039052784442902","0.08039052784442902","0.08039052784442902","0.44307249784469604","0.44307249784469604","0.44307249784469604","0.3568469285964966","0.3568469285964966","0.3568469285964966","0.11919263750314713","0.11919263750314713","0.11919263750314713"
"11879","0.28502464294433594","0.28502464294433594","0.28502464294433594","0.37019219994544983","0.37019219994544983","0.37019219994544983","0.06918326020240784","0.06918326020240784","0.06918326020240784","0.6001795530319214","0.6001795530319214","0.6001795530319214","0.41737958788871765","0.41737958788871765","0.41737958788871765","0.1128396987915039","0.1128396987915039","0.1128396987915039"
"11909","1.271058201789856","1.271058201789856","1.271058201789856","1.2105027437210083","1.2105027437210083","1.2105027437210083","0.06013815850019455","0.06013815850019455","0.06013815850019455","1.0023483037948608","1.0023483037948608","1.0023483037948608","1.9979101419448853","1.9979101419448853","1.9979101419448853","0.08734776079654694","0.08734776079654694","0.08734776079654694"
"11939","0.2560245394706726","0.2560245394706726","0.2560245394706726","0.35330620408058167","0.35330620408058167","0.35330620408058167","0.06687510758638382","0.06687510758638382","0.06687510758638382","0.24817496538162231","0.24817496538162231","0.24817496538162231","0.3360820412635803","0.3360820412635803","0.3360820412635803","0.11674714088439941","0.11674714088439941","0.11674714088439941"
"11969","0.2602802813053131","0.2602802813053131","0.2602802813053131","0.32672691345214844","0.32672691345214844","0.32672691345214844","0.08928153663873672","0.08928153663873672","0.08928153663873672","0.45621803402900696","0.45621803402900696","0.45621803402900696","0.41307973861694336","0.41307973861694336","0.41307973861694336","0.14283312857151031","0.14283312857151031","0.14283312857151031"
"11999","1.2742083072662354","1.2742083072662354","1.2742083072662354","1.2757110595703125","1.2757110595703125","1.2757110595703125","0.08729154616594315","0.08729154616594315","0.08729154616594315","0.6839682459831238","0.6839682459831238","0.6839682459831238","5.450128078460693","5.450128078460693","5.450128078460693","0.09925029426813126","0.09925029426813126","0.09925029426813126"
"12029","0.44959327578544617","0.44959327578544617","0.44959327578544617","2.9993908405303955","2.9993908405303955","2.9993908405303955","0.05678604170680046","0.05678604170680046","0.05678604170680046","0.4665023684501648","0.4665023684501648","0.4665023684501648","1.3074928522109985","1.3074928522109985","1.3074928522109985","0.08588583022356033","0.08588583022356033","0.08588583022356033"
"12059","0.19633528590202332","0.19633528590202332","0.19633528590202332","0.356898695230484","0.356898695230484","0.356898695230484","0.05797372758388519","0.05797372758388519","0.05797372758388519","0.25674301385879517","0.25674301385879517","0.25674301385879517","0.2868900001049042","0.2868900001049042","0.2868900001049042","0.09635570645332336","0.09635570645332336","0.09635570645332336"
"12089","0.2384374588727951","0.2384374588727951","0.2384374588727951","0.5939958691596985","0.5939958691596985","0.5939958691596985","0.07193566858768463","0.07193566858768463","0.07193566858768463","0.334664523601532","0.334664523601532","0.334664523601532","0.9248754382133484","0.9248754382133484","0.9248754382133484","0.08407003432512283","0.08407003432512283","0.08407003432512283"
"12119","4.274796485900879","4.274796485900879","4.274796485900879","25.19414520263672","25.19414520263672","25.19414520263672","0.10093586891889572","0.10093586891889572","0.10093586891889572","3.1675984859466553","3.1675984859466553","3.1675984859466553","30.511030197143555","30.511030197143555","30.511030197143555","0.11408005654811859","0.11408005654811859","0.11408005654811859"
"12149","0.25042545795440674","0.25042545795440674","0.25042545795440674","0.2896116077899933","0.2896116077899933","0.2896116077899933","0.11285346746444702","0.11285346746444702","0.11285346746444702","0.2184748351573944","0.2184748351573944","0.2184748351573944","0.4711749851703644","0.4711749851703644","0.4711749851703644","0.12580440938472748","0.12580440938472748","0.12580440938472748"
"12179","0.2643967866897583","0.2643967866897583","0.2643967866897583","0.27399224042892456","0.27399224042892456","0.27399224042892456","0.0739343985915184","0.0739343985915184","0.0739343985915184","0.2395179271697998","0.2395179271697998","0.2395179271697998","0.2641650438308716","0.2641650438308716","0.2641650438308716","0.12119078636169434","0.12119078636169434","0.12119078636169434"
"12209","1.418446660041809","1.418446660041809","1.418446660041809","0.7215198874473572","0.7215198874473572","0.7215198874473572","0.07485567033290863","0.07485567033290863","0.07485567033290863","0.628017008304596","0.628017008304596","0.628017008304596","0.9606482982635498","0.9606482982635498","0.9606482982635498","0.11479588598012924","0.11479588598012924","0.11479588598012924"
"12239","1.417281150817871","1.417281150817871","1.417281150817871","1.7752372026443481","1.7752372026443481","1.7752372026443481","0.07317440211772919","0.07317440211772919","0.07317440211772919","0.7321807742118835","0.7321807742118835","0.7321807742118835","2.3120954036712646","2.3120954036712646","2.3120954036712646","0.09439574927091599","0.09439574927091599","0.09439574927091599"
"12269","0.24533145129680634","0.24533145129680634","0.24533145129680634","0.42846354842185974","0.42846354842185974","0.42846354842185974","0.062276486307382584","0.062276486307382584","0.062276486307382584","0.2914429306983948","0.2914429306983948","0.2914429306983948","0.39375975728034973","0.39375975728034973","0.39375975728034973","0.09547524154186249","0.09547524154186249","0.09547524154186249"
"12299","0.21480406820774078","0.21480406820774078","0.21480406820774078","0.3584887981414795","0.3584887981414795","0.3584887981414795","0.06795634329319","0.06795634329319","0.06795634329319","0.23603132367134094","0.23603132367134094","0.23603132367134094","0.38863086700439453","0.38863086700439453","0.38863086700439453","0.11611926555633545","0.11611926555633545","0.11611926555633545"
"12329","0.28862959146499634","0.28862959146499634","0.28862959146499634","0.7039719820022583","0.7039719820022583","0.7039719820022583","0.05949007347226143","0.05949007347226143","0.05949007347226143","0.43229544162750244","0.43229544162750244","0.43229544162750244","0.6026096343994141","0.6026096343994141","0.6026096343994141","0.08484431356191635","0.08484431356191635","0.08484431356191635"
"12359","0.6736677289009094","0.6736677289009094","0.6736677289009094","1.846018671989441","1.846018671989441","1.846018671989441","0.06445538997650146","0.06445538997650146","0.06445538997650146","0.41890692710876465","0.41890692710876465","0.41890692710876465","0.9189878702163696","0.9189878702163696","0.9189878702163696","0.14034202694892883","0.14034202694892883","0.14034202694892883"
"12389","0.7294432520866394","0.7294432520866394","0.7294432520866394","0.7820972204208374","0.7820972204208374","0.7820972204208374","0.053200166672468185","0.053200166672468185","0.053200166672468185","0.6121808886528015","0.6121808886528015","0.6121808886528015","0.7492384314537048","0.7492384314537048","0.7492384314537048","0.0967576801776886","0.0967576801776886","0.0967576801776886"
"12419","0.363474577665329","0.363474577665329","0.363474577665329","0.6521780490875244","0.6521780490875244","0.6521780490875244","0.06005464121699333","0.06005464121699333","0.06005464121699333","0.2622174620628357","0.2622174620628357","0.2622174620628357","1.7298667430877686","1.7298667430877686","1.7298667430877686","0.10632652044296265","0.10632652044296265","0.10632652044296265"
"12449","0.8202415108680725","0.8202415108680725","0.8202415108680725","0.9432251453399658","0.9432251453399658","0.9432251453399658","0.07728046923875809","0.07728046923875809","0.07728046923875809","0.45397382974624634","0.45397382974624634","0.45397382974624634","0.7584400177001953","0.7584400177001953","0.7584400177001953","0.11613323539495468","0.11613323539495468","0.11613323539495468"
"12479","1.058609127998352","1.058609127998352","1.058609127998352","9.408647537231445","9.408647537231445","9.408647537231445","0.07891513407230377","0.07891513407230377","0.07891513407230377","6.0814948081970215","6.0814948081970215","6.0814948081970215","20.849899291992188","20.849899291992188","20.849899291992188","0.09399363398551941","0.09399363398551941","0.09399363398551941"
"12509","0.39000242948532104","0.39000242948532104","0.39000242948532104","1.3577347993850708","1.3577347993850708","1.3577347993850708","0.07338370382785797","0.07338370382785797","0.07338370382785797","0.8449966311454773","0.8449966311454773","0.8449966311454773","4.614280700683594","4.614280700683594","4.614280700683594","0.1106121614575386","0.1106121614575386","0.1106121614575386"
"12539","0.38478007912635803","0.38478007912635803","0.38478007912635803","0.44446974992752075","0.44446974992752075","0.44446974992752075","0.07449433207511902","0.07449433207511902","0.07449433207511902","0.6048027873039246","0.6048027873039246","0.6048027873039246","0.8066820502281189","0.8066820502281189","0.8066820502281189","0.13932421803474426","0.13932421803474426","0.13932421803474426"
"12569","0.25916099548339844","0.25916099548339844","0.25916099548339844","0.24668115377426147","0.24668115377426147","0.24668115377426147","0.07158763706684113","0.07158763706684113","0.07158763706684113","0.2728155851364136","0.2728155851364136","0.2728155851364136","0.3011088967323303","0.3011088967323303","0.3011088967323303","0.13049396872520447","0.13049396872520447","0.13049396872520447"
"12599","0.3117300271987915","0.3117300271987915","0.3117300271987915","0.2167346477508545","0.2167346477508545","0.2167346477508545","0.057900600135326385","0.057900600135326385","0.057900600135326385","0.291045606136322","0.291045606136322","0.291045606136322","0.37700629234313965","0.37700629234313965","0.37700629234313965","0.1155150979757309","0.1155150979757309","0.1155150979757309"
"12629","0.169168621301651","0.169168621301651","0.169168621301651","0.19049639999866486","0.19049639999866486","0.19049639999866486","0.06418313086032867","0.06418313086032867","0.06418313086032867","0.18760758638381958","0.18760758638381958","0.18760758638381958","0.7305322885513306","0.7305322885513306","0.7305322885513306","0.12649327516555786","0.12649327516555786","0.12649327516555786"
