"Step","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MAX"
"12029","48.17884063720703","48.17884063720703","48.17884063720703","105.28182983398438","105.28182983398438","105.28182983398438","26.56113624572754","26.56113624572754","26.56113624572754","48.132537841796875","48.132537841796875","48.132537841796875","105.19207000732422","105.19207000732422","105.19207000732422","26.523582458496094","26.523582458496094","26.523582458496094"
"12059","48.819618225097656","48.819618225097656","48.819618225097656","106.97984313964844","106.97984313964844","106.97984313964844","28.275497436523438","28.275497436523438","28.275497436523438","49.06907272338867","49.06907272338867","49.06907272338867","106.80438995361328","106.80438995361328","106.80438995361328","28.493148803710938","28.493148803710938","28.493148803710938"
"12089","53.87413787841797","53.87413787841797","53.87413787841797","108.57837677001953","108.57837677001953","108.57837677001953","31.153860092163086","31.153860092163086","31.153860092163086","54.060672760009766","54.060672760009766","54.060672760009766","108.4130630493164","108.4130630493164","108.4130630493164","30.839134216308594","30.839134216308594","30.839134216308594"
"12119","51.463409423828125","51.463409423828125","51.463409423828125","106.3649673461914","106.3649673461914","106.3649673461914","33.98038864135742","33.98038864135742","33.98038864135742","51.91048812866211","51.91048812866211","51.91048812866211","106.98040008544922","106.98040008544922","106.98040008544922","33.607913970947266","33.607913970947266","33.607913970947266"
"12149","52.04032897949219","52.04032897949219","52.04032897949219","108.67133331298828","108.67133331298828","108.67133331298828","40.13734436035156","40.13734436035156","40.13734436035156","51.85076904296875","51.85076904296875","51.85076904296875","108.80307006835938","108.80307006835938","108.80307006835938","40.10664367675781","40.10664367675781","40.10664367675781"
"12179","55.06203079223633","55.06203079223633","55.06203079223633","111.53020477294922","111.53020477294922","111.53020477294922","22.892528533935547","22.892528533935547","22.892528533935547","55.02431106567383","55.02431106567383","55.02431106567383","111.9572525024414","111.9572525024414","111.9572525024414","23.00412940979004","23.00412940979004","23.00412940979004"
"12209","67.56209564208984","67.56209564208984","67.56209564208984","122.91011810302734","122.91011810302734","122.91011810302734","36.103267669677734","36.103267669677734","36.103267669677734","67.70490264892578","67.70490264892578","67.70490264892578","122.87175750732422","122.87175750732422","122.87175750732422","35.86676025390625","35.86676025390625","35.86676025390625"
"12239","54.83097457885742","54.83097457885742","54.83097457885742","107.99916076660156","107.99916076660156","107.99916076660156","30.67616081237793","30.67616081237793","30.67616081237793","54.49087905883789","54.49087905883789","54.49087905883789","107.81084442138672","107.81084442138672","107.81084442138672","30.4687442779541","30.4687442779541","30.4687442779541"
"12269","49.768592834472656","49.768592834472656","49.768592834472656","103.53341674804688","103.53341674804688","103.53341674804688","31.362714767456055","31.362714767456055","31.362714767456055","49.76695251464844","49.76695251464844","49.76695251464844","103.14976501464844","103.14976501464844","103.14976501464844","31.676231384277344","31.676231384277344","31.676231384277344"
"12299","49.66167068481445","49.66167068481445","49.66167068481445","105.85084533691406","105.85084533691406","105.85084533691406","30.681203842163086","30.681203842163086","30.681203842163086","49.63796615600586","49.63796615600586","49.63796615600586","105.91435241699219","105.91435241699219","105.91435241699219","30.53684425354004","30.53684425354004","30.53684425354004"
"12329","50.32164001464844","50.32164001464844","50.32164001464844","95.83219146728516","95.83219146728516","95.83219146728516","27.90693473815918","27.90693473815918","27.90693473815918","50.19329071044922","50.19329071044922","50.19329071044922","96.55792999267578","96.55792999267578","96.55792999267578","27.94923210144043","27.94923210144043","27.94923210144043"
"12359","53.6995849609375","53.6995849609375","53.6995849609375","100.76295471191406","100.76295471191406","100.76295471191406","25.887962341308594","25.887962341308594","25.887962341308594","53.72101974487305","53.72101974487305","53.72101974487305","100.32380676269531","100.32380676269531","100.32380676269531","26.09250831604004","26.09250831604004","26.09250831604004"
"12389","51.25581741333008","51.25581741333008","51.25581741333008","114.3004379272461","114.3004379272461","114.3004379272461","34.486663818359375","34.486663818359375","34.486663818359375","51.21720504760742","51.21720504760742","51.21720504760742","113.54336547851562","113.54336547851562","113.54336547851562","34.48602294921875","34.48602294921875","34.48602294921875"
"12419","53.64720916748047","53.64720916748047","53.64720916748047","108.22970581054688","108.22970581054688","108.22970581054688","36.397708892822266","36.397708892822266","36.397708892822266","53.70701217651367","53.70701217651367","53.70701217651367","108.24747467041016","108.24747467041016","108.24747467041016","36.01593780517578","36.01593780517578","36.01593780517578"
"12449","52.47159194946289","52.47159194946289","52.47159194946289","106.9833755493164","106.9833755493164","106.9833755493164","35.48354721069336","35.48354721069336","35.48354721069336","52.31422805786133","52.31422805786133","52.31422805786133","107.29206085205078","107.29206085205078","107.29206085205078","35.644168853759766","35.644168853759766","35.644168853759766"
"12479","47.345272064208984","47.345272064208984","47.345272064208984","103.25777435302734","103.25777435302734","103.25777435302734","37.88848114013672","37.88848114013672","37.88848114013672","47.05567932128906","47.05567932128906","47.05567932128906","102.61183166503906","102.61183166503906","102.61183166503906","38.055152893066406","38.055152893066406","38.055152893066406"
"12509","53.41603469848633","53.41603469848633","53.41603469848633","114.20735931396484","114.20735931396484","114.20735931396484","32.85993957519531","32.85993957519531","32.85993957519531","53.450965881347656","53.450965881347656","53.450965881347656","114.7880859375","114.7880859375","114.7880859375","32.845821380615234","32.845821380615234","32.845821380615234"
"12539","55.97601318359375","55.97601318359375","55.97601318359375","118.6796646118164","118.6796646118164","118.6796646118164","37.86937713623047","37.86937713623047","37.86937713623047","56.18994903564453","56.18994903564453","56.18994903564453","119.36239624023438","119.36239624023438","119.36239624023438","38.0948486328125","38.0948486328125","38.0948486328125"
"12569","53.6154670715332","53.6154670715332","53.6154670715332","121.13794708251953","121.13794708251953","121.13794708251953","31.537494659423828","31.537494659423828","31.537494659423828","53.665306091308594","53.665306091308594","53.665306091308594","121.58837890625","121.58837890625","121.58837890625","31.79646110534668","31.79646110534668","31.79646110534668"
"12599","56.7247200012207","56.7247200012207","56.7247200012207","122.58321380615234","122.58321380615234","122.58321380615234","37.680015563964844","37.680015563964844","37.680015563964844","56.808197021484375","56.808197021484375","56.808197021484375","122.54713439941406","122.54713439941406","122.54713439941406","37.58608627319336","37.58608627319336","37.58608627319336"
"12629","49.81568908691406","49.81568908691406","49.81568908691406","109.64894104003906","109.64894104003906","109.64894104003906","32.581336975097656","32.581336975097656","32.581336975097656","49.74137496948242","49.74137496948242","49.74137496948242","109.75627899169922","109.75627899169922","109.75627899169922","32.85055923461914","32.85055923461914","32.85055923461914"
"12659","51.89107131958008","51.89107131958008","51.89107131958008","96.8833999633789","96.8833999633789","96.8833999633789","26.323637008666992","26.323637008666992","26.323637008666992","51.86204147338867","51.86204147338867","51.86204147338867","95.96275329589844","95.96275329589844","95.96275329589844","26.38473129272461","26.38473129272461","26.38473129272461"
"12689","53.521575927734375","53.521575927734375","53.521575927734375","113.35902404785156","113.35902404785156","113.35902404785156","32.638633728027344","32.638633728027344","32.638633728027344","53.45159149169922","53.45159149169922","53.45159149169922","113.93292999267578","113.93292999267578","113.93292999267578","32.25419235229492","32.25419235229492","32.25419235229492"
"12719","51.59377670288086","51.59377670288086","51.59377670288086","102.34298706054688","102.34298706054688","102.34298706054688","24.714157104492188","24.714157104492188","24.714157104492188","51.25904083251953","51.25904083251953","51.25904083251953","101.45884704589844","101.45884704589844","101.45884704589844","24.72730827331543","24.72730827331543","24.72730827331543"
"12749","56.913612365722656","56.913612365722656","56.913612365722656","115.51060485839844","115.51060485839844","115.51060485839844","31.556806564331055","31.556806564331055","31.556806564331055","56.79543685913086","56.79543685913086","56.79543685913086","114.71187591552734","114.71187591552734","114.71187591552734","31.490123748779297","31.490123748779297","31.490123748779297"
"12779","48.36050796508789","48.36050796508789","48.36050796508789","106.80441284179688","106.80441284179688","106.80441284179688","32.32269287109375","32.32269287109375","32.32269287109375","48.32557678222656","48.32557678222656","48.32557678222656","107.07918548583984","107.07918548583984","107.07918548583984","32.04762268066406","32.04762268066406","32.04762268066406"
"12809","58.97586441040039","58.97586441040039","58.97586441040039","118.29737091064453","118.29737091064453","118.29737091064453","35.44940948486328","35.44940948486328","35.44940948486328","58.78199005126953","58.78199005126953","58.78199005126953","117.33283996582031","117.33283996582031","117.33283996582031","35.08216094970703","35.08216094970703","35.08216094970703"
"12839","64.68994140625","64.68994140625","64.68994140625","115.57306671142578","115.57306671142578","115.57306671142578","37.5739631652832","37.5739631652832","37.5739631652832","64.7669448852539","64.7669448852539","64.7669448852539","115.18963623046875","115.18963623046875","115.18963623046875","37.4995002746582","37.4995002746582","37.4995002746582"
"12869","58.231170654296875","58.231170654296875","58.231170654296875","115.84159851074219","115.84159851074219","115.84159851074219","38.84402847290039","38.84402847290039","38.84402847290039","58.25923156738281","58.25923156738281","58.25923156738281","115.94612884521484","115.94612884521484","115.94612884521484","39.06407928466797","39.06407928466797","39.06407928466797"
"12899","56.770355224609375","56.770355224609375","56.770355224609375","112.59721374511719","112.59721374511719","112.59721374511719","33.067222595214844","33.067222595214844","33.067222595214844","56.81187057495117","56.81187057495117","56.81187057495117","111.58931732177734","111.58931732177734","111.58931732177734","33.30107116699219","33.30107116699219","33.30107116699219"
"12929","60.9550895690918","60.9550895690918","60.9550895690918","122.36961364746094","122.36961364746094","122.36961364746094","36.53861618041992","36.53861618041992","36.53861618041992","60.41790008544922","60.41790008544922","60.41790008544922","121.87215423583984","121.87215423583984","121.87215423583984","36.6807746887207","36.6807746887207","36.6807746887207"
"12959","53.46177291870117","53.46177291870117","53.46177291870117","105.39766693115234","105.39766693115234","105.39766693115234","28.93759536743164","28.93759536743164","28.93759536743164","53.454002380371094","53.454002380371094","53.454002380371094","105.3637466430664","105.3637466430664","105.3637466430664","29.12681007385254","29.12681007385254","29.12681007385254"
"12989","52.59910583496094","52.59910583496094","52.59910583496094","111.3366470336914","111.3366470336914","111.3366470336914","33.8029899597168","33.8029899597168","33.8029899597168","52.6120491027832","52.6120491027832","52.6120491027832","112.06818389892578","112.06818389892578","112.06818389892578","33.99781799316406","33.99781799316406","33.99781799316406"
