"Step","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MAX"
"13079","61.67015838623047","61.67015838623047","61.67015838623047","111.16724395751953","111.16724395751953","111.16724395751953","27.63410758972168","27.63410758972168","27.63410758972168","61.99625015258789","61.99625015258789","61.99625015258789","109.49225616455078","109.49225616455078","109.49225616455078","27.504695892333984","27.504695892333984","27.504695892333984"
"13109","60.069725036621094","60.069725036621094","60.069725036621094","134.537841796875","134.537841796875","134.537841796875","31.70158576965332","31.70158576965332","31.70158576965332","59.74152374267578","59.74152374267578","59.74152374267578","132.54656982421875","132.54656982421875","132.54656982421875","31.471698760986328","31.471698760986328","31.471698760986328"
"13139","60.37054443359375","60.37054443359375","60.37054443359375","116.33222198486328","116.33222198486328","116.33222198486328","42.005897521972656","42.005897521972656","42.005897521972656","60.549373626708984","60.549373626708984","60.549373626708984","115.98920440673828","115.98920440673828","115.98920440673828","41.992733001708984","41.992733001708984","41.992733001708984"
"13169","68.51261138916016","68.51261138916016","68.51261138916016","124.72538757324219","124.72538757324219","124.72538757324219","38.226863861083984","38.226863861083984","38.226863861083984","68.4455795288086","68.4455795288086","68.4455795288086","124.45208740234375","124.45208740234375","124.45208740234375","38.44243240356445","38.44243240356445","38.44243240356445"
"13199","64.0678939819336","64.0678939819336","64.0678939819336","124.94933319091797","124.94933319091797","124.94933319091797","34.08340072631836","34.08340072631836","34.08340072631836","63.851444244384766","63.851444244384766","63.851444244384766","125.87899780273438","125.87899780273438","125.87899780273438","34.29541015625","34.29541015625","34.29541015625"
"13229","63.3275260925293","63.3275260925293","63.3275260925293","114.72025299072266","114.72025299072266","114.72025299072266","31.90363121032715","31.90363121032715","31.90363121032715","63.49498748779297","63.49498748779297","63.49498748779297","115.39140319824219","115.39140319824219","115.39140319824219","32.26203155517578","32.26203155517578","32.26203155517578"
"13259","61.32372283935547","61.32372283935547","61.32372283935547","114.91320037841797","114.91320037841797","114.91320037841797","34.155155181884766","34.155155181884766","34.155155181884766","61.039222717285156","61.039222717285156","61.039222717285156","114.46636199951172","114.46636199951172","114.46636199951172","33.893653869628906","33.893653869628906","33.893653869628906"
"13289","62.89130783081055","62.89130783081055","62.89130783081055","113.13286590576172","113.13286590576172","113.13286590576172","31.00555992126465","31.00555992126465","31.00555992126465","62.78224563598633","62.78224563598633","62.78224563598633","112.62860870361328","112.62860870361328","112.62860870361328","31.17866325378418","31.17866325378418","31.17866325378418"
"13319","59.91218566894531","59.91218566894531","59.91218566894531","112.10208129882812","112.10208129882812","112.10208129882812","31.70199966430664","31.70199966430664","31.70199966430664","59.6767578125","59.6767578125","59.6767578125","111.25841522216797","111.25841522216797","111.25841522216797","31.478803634643555","31.478803634643555","31.478803634643555"
"13349","66.59243774414062","66.59243774414062","66.59243774414062","129.70828247070312","129.70828247070312","129.70828247070312","32.22222137451172","32.22222137451172","32.22222137451172","66.40238189697266","66.40238189697266","66.40238189697266","130.212890625","130.212890625","130.212890625","32.204833984375","32.204833984375","32.204833984375"
"13379","66.31503295898438","66.31503295898438","66.31503295898438","122.53072357177734","122.53072357177734","122.53072357177734","36.656333923339844","36.656333923339844","36.656333923339844","66.34033966064453","66.34033966064453","66.34033966064453","121.89837646484375","121.89837646484375","121.89837646484375","36.80548095703125","36.80548095703125","36.80548095703125"
"13409","59.09326171875","59.09326171875","59.09326171875","117.14974212646484","117.14974212646484","117.14974212646484","33.35044479370117","33.35044479370117","33.35044479370117","58.43985366821289","58.43985366821289","58.43985366821289","116.64865112304688","116.64865112304688","116.64865112304688","33.454280853271484","33.454280853271484","33.454280853271484"
"13439","58.22874069213867","58.22874069213867","58.22874069213867","113.7984848022461","113.7984848022461","113.7984848022461","26.40974998474121","26.40974998474121","26.40974998474121","58.2930793762207","58.2930793762207","58.2930793762207","113.5198974609375","113.5198974609375","113.5198974609375","25.859615325927734","25.859615325927734","25.859615325927734"
"13469","61.78716278076172","61.78716278076172","61.78716278076172","114.81331634521484","114.81331634521484","114.81331634521484","36.70755386352539","36.70755386352539","36.70755386352539","62.02123260498047","62.02123260498047","62.02123260498047","114.50050354003906","114.50050354003906","114.50050354003906","36.74391555786133","36.74391555786133","36.74391555786133"
"13499","68.66866302490234","68.66866302490234","68.66866302490234","126.50763702392578","126.50763702392578","126.50763702392578","26.526464462280273","26.526464462280273","26.526464462280273","67.80089569091797","67.80089569091797","67.80089569091797","125.9275131225586","125.9275131225586","125.9275131225586","26.586591720581055","26.586591720581055","26.586591720581055"
"13529","69.36951446533203","69.36951446533203","69.36951446533203","123.5543441772461","123.5543441772461","123.5543441772461","32.370365142822266","32.370365142822266","32.370365142822266","69.28618621826172","69.28618621826172","69.28618621826172","123.59659576416016","123.59659576416016","123.59659576416016","32.3181037902832","32.3181037902832","32.3181037902832"
"13559","71.53407287597656","71.53407287597656","71.53407287597656","118.80396270751953","118.80396270751953","118.80396270751953","35.67879867553711","35.67879867553711","35.67879867553711","71.3492431640625","71.3492431640625","71.3492431640625","118.57024383544922","118.57024383544922","118.57024383544922","35.60975646972656","35.60975646972656","35.60975646972656"
"13589","61.73052215576172","61.73052215576172","61.73052215576172","119.79169464111328","119.79169464111328","119.79169464111328","30.7386417388916","30.7386417388916","30.7386417388916","61.53539276123047","61.53539276123047","61.53539276123047","118.54280090332031","118.54280090332031","118.54280090332031","30.99342155456543","30.99342155456543","30.99342155456543"
"13619","62.62490463256836","62.62490463256836","62.62490463256836","124.94820404052734","124.94820404052734","124.94820404052734","33.513057708740234","33.513057708740234","33.513057708740234","62.254940032958984","62.254940032958984","62.254940032958984","124.50054168701172","124.50054168701172","124.50054168701172","33.593143463134766","33.593143463134766","33.593143463134766"
"13649","65.55701446533203","65.55701446533203","65.55701446533203","116.2431640625","116.2431640625","116.2431640625","25.10556983947754","25.10556983947754","25.10556983947754","65.13558197021484","65.13558197021484","65.13558197021484","116.21150970458984","116.21150970458984","116.21150970458984","25.336034774780273","25.336034774780273","25.336034774780273"
"13679","59.29111099243164","59.29111099243164","59.29111099243164","106.40682983398438","106.40682983398438","106.40682983398438","24.580068588256836","24.580068588256836","24.580068588256836","58.893470764160156","58.893470764160156","58.893470764160156","105.65354919433594","105.65354919433594","105.65354919433594","24.52170753479004","24.52170753479004","24.52170753479004"
"13709","77.67388916015625","77.67388916015625","77.67388916015625","126.46492767333984","126.46492767333984","126.46492767333984","41.76166915893555","41.76166915893555","41.76166915893555","77.06427764892578","77.06427764892578","77.06427764892578","126.20861053466797","126.20861053466797","126.20861053466797","41.84955596923828","41.84955596923828","41.84955596923828"
"13739","62.99791717529297","62.99791717529297","62.99791717529297","100.40423583984375","100.40423583984375","100.40423583984375","24.71853256225586","24.71853256225586","24.71853256225586","62.943817138671875","62.943817138671875","62.943817138671875","100.77570343017578","100.77570343017578","100.77570343017578","24.704252243041992","24.704252243041992","24.704252243041992"
"13769","62.38825225830078","62.38825225830078","62.38825225830078","113.67719268798828","113.67719268798828","113.67719268798828","37.28996276855469","37.28996276855469","37.28996276855469","62.9638557434082","62.9638557434082","62.9638557434082","114.04763793945312","114.04763793945312","114.04763793945312","37.57855987548828","37.57855987548828","37.57855987548828"
"13799","59.892269134521484","59.892269134521484","59.892269134521484","116.81410217285156","116.81410217285156","116.81410217285156","31.44169807434082","31.44169807434082","31.44169807434082","60.10336685180664","60.10336685180664","60.10336685180664","116.61017608642578","116.61017608642578","116.61017608642578","31.66439437866211","31.66439437866211","31.66439437866211"
"13829","62.40748977661133","62.40748977661133","62.40748977661133","119.8085708618164","119.8085708618164","119.8085708618164","30.944692611694336","30.944692611694336","30.944692611694336","62.61345672607422","62.61345672607422","62.61345672607422","119.84400177001953","119.84400177001953","119.84400177001953","31.03818702697754","31.03818702697754","31.03818702697754"
"13859","60.53083801269531","60.53083801269531","60.53083801269531","114.82572174072266","114.82572174072266","114.82572174072266","32.28745651245117","32.28745651245117","32.28745651245117","60.310951232910156","60.310951232910156","60.310951232910156","116.07040405273438","116.07040405273438","116.07040405273438","32.17995071411133","32.17995071411133","32.17995071411133"
"13889","68.20561981201172","68.20561981201172","68.20561981201172","119.35857391357422","119.35857391357422","119.35857391357422","36.55295944213867","36.55295944213867","36.55295944213867","68.19532775878906","68.19532775878906","68.19532775878906","119.82565307617188","119.82565307617188","119.82565307617188","36.57575225830078","36.57575225830078","36.57575225830078"
"13919","62.88438415527344","62.88438415527344","62.88438415527344","118.1007080078125","118.1007080078125","118.1007080078125","32.59482955932617","32.59482955932617","32.59482955932617","63.127830505371094","63.127830505371094","63.127830505371094","118.3807373046875","118.3807373046875","118.3807373046875","32.89666748046875","32.89666748046875","32.89666748046875"
"13949","61.605613708496094","61.605613708496094","61.605613708496094","117.13265228271484","117.13265228271484","117.13265228271484","37.36328125","37.36328125","37.36328125","61.69344711303711","61.69344711303711","61.69344711303711","116.3533935546875","116.3533935546875","116.3533935546875","37.272579193115234","37.272579193115234","37.272579193115234"
"13979","63.64296340942383","63.64296340942383","63.64296340942383","123.21712493896484","123.21712493896484","123.21712493896484","33.530029296875","33.530029296875","33.530029296875","63.221336364746094","63.221336364746094","63.221336364746094","123.4527587890625","123.4527587890625","123.4527587890625","34.06991958618164","34.06991958618164","34.06991958618164"
"14009","57.3818359375","57.3818359375","57.3818359375","109.09114837646484","109.09114837646484","109.09114837646484","29.155555725097656","29.155555725097656","29.155555725097656","57.80111312866211","57.80111312866211","57.80111312866211","108.69548797607422","108.69548797607422","108.69548797607422","29.532060623168945","29.532060623168945","29.532060623168945"
"14039","60.49066162109375","60.49066162109375","60.49066162109375","112.37667846679688","112.37667846679688","112.37667846679688","32.91468811035156","32.91468811035156","32.91468811035156","60.72119903564453","60.72119903564453","60.72119903564453","111.28404235839844","111.28404235839844","111.28404235839844","33.094051361083984","33.094051361083984","33.094051361083984"
